From	To
CTCFL	FIZ1
CTCFL	FLI1
CTCFL	FOXH1
CTCFL	FOXO3
CTCFL	FOXP2
CTCFL	FOXR1
CTCFL	GZF1
CTCFL	HES1
CTCFL	HES5
CTCFL	HINFP
CTCFL	HIVEP2
CTCFL	IKZF1
CTCFL	IKZF3
CTCFL	IRF1
CTCFL	IRF2
CTCFL	IRF3
CTCFL	IRF4
CTCFL	IRF5
CTCFL	JUNB
CTCFL	KLF1
CTCFL	KLF13
CTCFL	KLF16
CTCFL	KLF3
CTCFL	KLF6
CTCFL	KLF9
CTCFL	LHX8
CTCFL	MAZ
CTCFL	MEF2C
CTCFL	MEF2D
CTCFL	MEIS1
CTCFL	MNT
CTCFL	MXI1
CTCFL	MYBL2
CTCFL	MYC
CTCFL	MYNN
CTCFL	NFE2L1
CTCFL	NFE2L3
CTCFL	NFIL3
CTCFL	NFIX
CTCFL	NFKB1
CTCFL	NFKB2
CTCFL	NR3C1
CTCFL	NR4A2
CTCFL	POU5F1
CTCFL	PRDM1
CTCFL	PRDM10
CTCFL	RARA
CTCFL	RARG
CTCFL	RREB1
CTCFL	RUNX1
CTCFL	RUNX2
CTCFL	SIN3A
CTCFL	SMAD7
CTCFL	SOX15
CTCFL	SP3
CTCFL	STAT2
CTCFL	TCF3
CTCFL	USF1
CTCFL	XBP1
CTCFL	ZBED6
CTCFL	ZBTB38
CTCFL	ZBTB7B
CTCFL	ZFP62
CTCFL	ZFP91
CTCFL	ZNF114
CTCFL	ZNF217
CTCFL	ZNF334
CTCFL	ZNF443
CTCFL	ZNF490
CTCFL	ZNF524
CTCFL	ZNF580
