GENE	IRF4H3K27ac_31_DMSO_compare_TSS_SIGNAL	IRF4H3K27ac_31_DMSO_compare_DISTAL_SIGNAL
SURF2	1211.6423	202.5061
SURF4	1854.1951000000001	269.3197
SURF6	2587.4409	202.5061
SUSD1	0.0	388.8639
SUSD2	0.0	10084.6639
SUSD3	1055.3043	7495.979700000001
SUSD5	0.0	1732.8026
SUV39H1	1120.8	2371.6322
SUV39H2	2999.9372	6602.9033
SUV420H1	2602.6	5814.9508
SUV420H2	2813.2000000000003	12089.9729
SUZ12	2261.4	1494.8055
SUZ12P	1877.2	5053.3621
SV2A	0.0	18564.235
SV2B	0.0	236.3816
SV2C	2099.928	2387.7702
SVEP1	0.0	46.259699999999995
SVIL	1214.0928	1253.6339
SVIP	2147.9198	1692.5545000000002
SVOP	0.0	3498.0476999999996
SWAP70	0.0	7253.631
SYAP1	1690.7494	7.3968
SYCE1	0.0	1027.4912
SYCE1L	0.0	16.3093
SYCE2	0.0	13737.7308
SYCN	0.0	0.0
SYCP1	0.0	207.26659999999998
SYCP2	0.0	1372.0016
SYCP3	158.9614	6519.8742
SYDE1	0.0	120.9682
SYDE2	2599.2000000000003	602.8625999999999
SYF2	2051.4	5858.5679
SYK	2043.2689999999998	9523.697100000001
SYMPK	1735.6761000000001	5610.3656
SYN1	0.0	1119.9140000000002
SYN3	0.0	337.0372
SYNC	0.0	4265.3623
SYNCRIP	5477.1547	2229.7843
SYNE1	0.0	2059.629
SYNE2	985.3968	3304.1798999999996
SYNGAP1	50.983200000000004	7820.7573
SYNGR1	0.0	23332.918899999997
SYNGR2	2467.1244	25250.562899999997
SYNGR3	0.0	1964.0825999999997
SYNGR4	2579.7856	22337.007799999996
SYNJ1	3647.5033	618.6247
SYNJ2	848.892	0.0
SYNJ2BP	623.4159999999999	0.0
SYNM	0.0	2672.3477000000003
SYNPO	0.0	1.1781
SYNPO2	0.0	532.1988
SYNPO2L	380.31210000000004	2873.8654
SYNRG	1530.6	837.7063
SYP	0.0	6527.2191
SYPL1	3757.4745	7291.048
SYPL2	0.0	1671.1574
SYS1	2601.7112999999995	3604.4687000000004
SYS1-DBNDD2	2601.7112999999995	3604.4687000000004
SYT1	3919.5188	1019.4887
SYT10	0.0	1117.3981
SYT11	2372.5998	24728.5135
SYT12	0.0	9300.230699999998
SYT13	0.0	984.1288000000001
SYT15	0.0	847.2699
SYT17	0.0	723.2616
SYT2	0.0	9813.986700000001
SYT5	0.0	7757.6388000000015
SYT6	0.0	266.20799999999997
SYT8	0.0	2336.1153
SYT9	0.0	633.744
SYTL1	1614.9914999999999	4080.2596000000003
SYTL2	0.0	2333.7648999999997
SYTL3	0.0	2588.9259
SYTL4	0.0	0.0
SYTL5	0.0	506.07040000000006
SYVN1	3649.0	10116.610200000001
TAAR3	0.0	499.0384
TAAR5	0.0	560.0341000000001
TAAR6	0.0	560.0341000000001
TAAR8	0.0	560.0341000000001
TAAR9	0.0	560.0341000000001
TAB1	2011.6674000000003	23889.418600000005
TAB2	880.6	3780.6932
TAB3	2238.6	1247.0944
TAC3	0.0	3745.2088
TAC4	0.0	3155.904
TACC1	3054.7473	9506.064
TACC2	0.0	960.4458000000001
TACC3	2325.2947	2061.4300000000003
TACO1	2585.6739	120.6762
TACR2	0.0	1613.9415999999999
TACSTD2	0.0	57.4142
TADA1	4337.629	197.6705
TADA2A	1784.0564000000002	2483.9875
TADA2B	1988.0865999999999	7189.4418000000005
TADA3	2672.5205	305.3057
TAF1	1344.8	187.1103
TAF10	1729.8	1302.4795000000001
TAF11	3072.1209	538.4495
TAF12	2397.4	9095.5685
TAF13	739.2	239.10569999999998
TAF15	3720.4	722.7076999999999
TAF1A	1638.4032	5396.3451
TAF1B	2605.9264	1128.8807
TAF1C	596.6025	8113.716
TAF1D	2313.2108	1552.8441
TAF1L	0.0	941.7599000000001
TAF2	1527.018	17390.808600000004
TAF3	2465.595	28.9142
TAF4	515.2554	1991.1876000000002
TAF4B	1608.9822	5762.4497
TAF5	2266.5357	1514.2937
TAF5L	2975.6937999999996	1153.3589
TAF6	2496.494100000001	5384.6567
TAF6L	2580.8283	7448.903899999999
TAF7	2449.3561999999997	0.0
TAF7L	0.0	271.33979999999997
TAF8	1652.8512	118.2426
TAF9	2483.3893999999996	3496.7524999999996
TAF9B	922.847	1870.7519
TAGAP	0.0	1630.8672000000001
TAGLN	0.0	433.5158
TAGLN2	4529.6	12479.9213
TAGLN3	0.0	5818.659
TAL1	0.0	716.774
TAL2	0.0	93.08529999999999
TALDO1	2549.6	4124.7248
TANC2	0.0	706.1745000000001
TANK	1716.2472	3035.1242
TAOK1	1640.483	1013.5476000000001
TAOK2	1902.1999999999998	778.5013999999999
TAOK3	0.0	112.0924
TAP1	4425.474900000001	2312.0445
TAP2	2391.94	684.7799000000001
TAPBP	2844.0	9671.405499999999
TAPBPL	3194.8167	16141.806400000001
TAPT1	1401.4484	54.756299999999996
TARBP1	1852.9139999999998	9927.5065
TARBP2	3323.138	31384.362
TARDBP	2565.0	3573.4973
TARM1	0.0	392.3397
TARP	0.0	16137.093599999998
TARS	2254.6982000000003	102.1216
TARS2	2474.8865	25040.118300000002
TARSL2	2076.0825	4201.679
TAS1R1	1208.2818	2819.6893
TAS1R2	0.0	5404.4967
TAS1R3	0.0	1076.2422
TAS2R10	0.0	388.75149999999996
TAS2R3	0.0	34.4124
TAS2R30	0.0	0.0
TAS2R38	0.0	3657.3392999999996
TAS2R39	0.0	2063.4447999999998
TAS2R4	0.0	567.3924000000001
TAS2R40	0.0	2168.308
TAS2R41	0.0	817.0355999999999
TAS2R42	0.0	0.0
TAS2R43	0.0	0.0
TAS2R5	0.0	567.3924000000001
TAS2R60	0.0	817.0355999999999
TAS2R7	0.0	996.8381999999999
TAS2R8	0.0	996.8381999999999
TAS2R9	0.0	996.8381999999999
TASP1	1356.1332	0.0
TAT	0.0	4337.6043
TATDN1	2559.0185	3485.0073
TATDN2	1896.4	5496.6078
TATDN3	4525.4016	4061.0335000000005
TAX1BP1	3095.4159	337.2753
TAX1BP3	1718.5689	4131.111
TAZ	923.6456	11418.7105
TBC1D1	1959.6642000000002	3263.5243
TBC1D10A	1055.9004	5406.4792
TBC1D10B	1251.4	11709.9646
TBC1D10C	0.0	10426.3853
TBC1D12	1976.1671999999999	1206.6979999999999
TBC1D13	1371.4218	3111.1966
TBC1D14	4933.8968	7189.4418000000005
TBC1D15	1689.3503999999998	174.3113
TBC1D16	0.0	1725.6343
TBC1D17	3346.8771	7933.046
TBC1D19	2010.027	0.0
TBC1D2	2960.1069	216.78
TBC1D20	1649.7544	2929.9075
TBC1D21	0.0	2160.7497
TBC1D22A	2473.227	3663.7038000000002
TBC1D22B	2006.114	10379.698
TBC1D23	1511.931	577.6808
TBC1D24	915.0108	2430.1409000000003
TBC1D25	1004.0844	1603.9863999999998
TBC1D26	0.0	0.0
TBC1D28	0.0	1693.9806
TBC1D29	0.0	2946.4651000000003
TBC1D2B	757.8495	6960.540399999999
TBC1D3	0.0	0.0
TBC1D30	1956.2400000000002	4540.129099999999
TBC1D3B	0.0	32277.555999999997
TBC1D3C	0.0	43619.6265
TBC1D3G	0.0	2209.5791
TBC1D3H	0.0	683.6754
TBC1D4	3137.409	0.0
TBC1D5	3200.1071	1681.3594999999998
TBC1D7	1833.6612	13320.528
TBC1D8	0.0	1113.9282
TBC1D9	3752.9391	10742.921699999999
TBC1D9B	0.0	4120.7304
TBCA	2053.8650000000002	49.5279
TBCB	3051.1000999999997	4197.8757000000005
TBCC	2505.0	9362.9107
TBCCD1	6588.6688	1592.2779
TBCD	1278.0880000000002	5186.4264
TBCE	2381.576	1289.0112
TBCEL	1408.7250000000001	970.4655
TBCK	2202.7279000000003	0.0
TBK1	1843.6	1290.206
TBKBP1	0.0	4965.8158
TBL1X	2094.4116000000004	404.53799999999995
TBL1XR1	3058.6000000000004	13095.429699999999
TBL2	1906.0800000000002	1161.1927
TBL3	3795.7999999999997	1964.0825999999997
TBP	852.4967	438.0302
TBPL1	2771.0	358.416
TBPL2	0.0	844.9526000000001
TBRG1	1759.3729999999998	449.7766
TBRG4	3174.0	1293.6922000000002
TBX1	0.0	1449.4273
TBX10	0.0	9183.618699999999
TBX15	0.0	1121.7198
TBX18	0.0	1482.1842
TBX19	0.0	4476.7371
TBX2	0.0	1845.5851999999998
TBX20	0.0	994.1447000000001
TBX21	0.0	2598.5292999999997
TBX6	3174.048	16170.456900000001
TBXA2R	0.0	7863.966200000002
TBXAS1	1751.0181	12597.983099999998
TCAM1P	0.0	1075.4455
TCAP	0.0	13649.498
TCEA1	2542.8	1587.0273999999997
TCEA2	1505.4816	3195.169
TCEA3	0.0	8307.5996
TCEAL1	1267.7198	1115.5312
TCEAL2	0.0	170.2148
TCEAL3	701.7362	1115.5312
TCEAL4	247.23	1098.9816999999998
TCEAL5	0.0	0.0
TCEAL6	0.0	170.2148
TCEAL7	0.0	354.312
TCEAL8	466.6704	0.0
TCEANC	1312.728	2507.2762
TCEB1	3375.6	1581.6794
TCEB2	1939.8	6471.5404
TCEB3	2566.2104	635.9611999999998
TCEB3B	0.0	16.3086
TCEB3C	0.0	16.3086
TCEB3CL	0.0	16.3086
TCERG1	2610.3252	35.0102
TCF12	4903.659000000001	2935.3199
TCF15	0.0	135.6259
TCF19	1967.8514000000002	5219.6724
TCF20	0.0	0.0
TCF21	0.0	2013.537
TCF23	0.0	14479.529199999999
TCF24	0.0	738.8753
TCF25	1783.6000000000001	2513.2021999999997
TCF3	6804.374400000001	10770.2007
TCF4	721.1999999999999	1706.8451
TCF7	0.0	1854.0169
TCFL5	0.0	3202.7441
TCHH	0.0	9493.6636
TCHHL1	0.0	9493.6636
TCHP	1141.1436	2397.0076
TCIRG1	2275.4496	15343.4048
TCL1A	0.0	780.0317
TCL1B	0.0	780.0317
TCL6	0.0	780.0317
TCN1	0.0	1630.9361999999999
TCN2	1778.2971	3859.5653999999995
TCOF1	1886.0832	4465.2134
TCP1	1257.9628	93.7743
TCP10L	0.0	4132.3516
TCP10L2	0.0	1214.7907
TCP11	0.0	1719.5115
TCP11L1	3690.6436	0.0
TCP11L2	2816.0	1736.3515
TCTA	2886.8912	7367.4659
TCTE1	0.0	7996.1824
TCTE3	1477.7359999999999	362.7008
TCTEX1D1	0.0	3653.0412
TCTEX1D2	4028.8940000000002	1650.1965
TCTEX1D4	0.0	9390.6992
TCTN1	905.5881	7968.9492
TCTN2	0.0	3.0290000000000004
TCTN3	1600.3637999999999	2103.4272
TDG	2326.5336	4834.4334
TDGF1	0.0	8708.526
TDH	0.0	2040.0647
TDO2	0.0	2500.7468
TDP1	1578.7908	134.33270000000002
TDP2	2459.562	4593.080400000001
TDRD1	0.0	540.8838000000001
TDRD10	0.0	20406.4234
TDRD12	0.0	25.6738
TDRD3	1452.9886000000001	40.044399999999996
TDRD7	1785.238	2199.5541000000003
TDRD9	0.0	0.0
TDRKH	0.0	5701.1619
TEAD1	2519.0	5097.1642999999995
TEAD2	0.0	5500.168699999999
TEAD3	0.0	780.1999999999999
TEAD4	0.0	278.2274
TEC	2411.0	7018.908200000001
TECPR1	2475.9	3510.5429
TECPR2	1120.7495999999999	2909.8250000000003
TECR	1963.722	240.8328
TECTA	0.0	970.4655
TECTB	0.0	0.0
TEDDM1	0.0	49.709700000000005
TEF	2288.9995	9287.6319
TEKT1	0.0	57.7252
TEKT2	0.0	5343.051600000001
TEKT5	0.0	3800.0651999999995
TELO2	1743.7752	4185.9322
TENC1	0.0	385.9636
TEP1	1165.366	611.4147
TEPP	0.0	0.0
TERC	4525.2088	3133.8651
TERF1	1379.9976	1419.9177
TERF2	2154.5288	1625.9780999999998
TERF2IP	1562.751	336.8673
TERT	0.0	44133.4808
TES	4153.731	1680.4726
TESC	1009.1379999999999	6753.0516
TESK1	1933.5289999999998	7420.0484
TESK2	2078.8	4185.7346
TET1	0.0	2903.8940000000002
TET2	2098.4352	1276.9796
TET3	0.0	5150.1065
TEX10	2019.7155	1039.9068
TEX101	0.0	488.7431
TEX12	0.0	1570.8915
TEX13B	0.0	232.8716
TEX14	1606.3983	6135.2477
TEX15	0.0	767.508
TEX19	0.0	20999.6692
TEX2	2693.8	1491.5406999999998
TEX21P	0.0	699.9975
TEX261	1562.7436	4027.1976999999997
TEX264	1793.3975	2900.2241999999997
TEX28	0.0	12608.1535
TEX9	1975.2	2858.4687
TF	0.0	1583.0927
TFAM	2987.883	464.7982
TFAMP1	0.0	100.536
TFAP2A	3637.1161	5749.1467
TFAP2C	1987.1177	4466.8198
TFAP2E	0.0	2445.4422999999997
TFAP4	2349.4	9715.0476
TFB1M	884.6727999999999	417.37870000000004
TFB2M	4455.8041	3135.6584
TFCP2	1181.344	653.0889
TFDP1	933.029	563.9581
TFDP2	1435.0716	0.0
TFE3	1294.2	2579.1004
TFEB	2111.2431	3328.3615999999997
TFF1	0.0	3716.6648999999998
TFF3	0.0	10714.787
TFG	1205.2813	520.6441
TFIP11	1095.672	19083.7816
TFPI	0.0	1168.3683999999998
TFPT	2656.6403999999998	540.8951999999999
TFR2	0.0	2614.5233
TFRC	4575.1003	5989.7471
TG	0.0	1788.5337000000002
TGDS	2189.2956	3022.2713000000003
TGFA	2957.0	4944.1888
TGFB1	1885.9394	11844.2606
TGFB1I1	0.0	702.8755
TGFB2	2546.3759999999997	1853.6882
TGFB3	751.6336	23.1413
TGFBI	0.0	743.589
TGFBR1	1415.6832	1022.7950000000001
TGFBR2	2049.2798000000003	8054.6784
TGFBR3	0.0	651.5575
TGFBRAP1	1617.0	2537.0517
TGIF1	3828.4873	3602.1904999999997
TGIF2	2868.7533	5086.058800000001
TGM1	0.0	2533.9339999999997
TGM2	0.0	715.9638
TGM3	0.0	2612.2857
TGM4	0.0	640.8897
TGM5	0.0	901.1467999999999
TGM6	0.0	1211.3388
TGM7	0.0	901.1467999999999
TGOLN2	1948.416	5280.0984
TGS1	3907.7225	2170.9078
TH1L	1754.19	9446.6637
THADA	2741.5862	0.0
THAP1	2632.6255	2652.4257
THAP11	2762.6845	2753.7416000000003
THAP2	3711.4667000000004	6071.1861
THAP3	1962.9805000000001	3413.0487
THAP4	835.4675	191.6831
THAP5	4439.9265	251.4249
THAP6	2321.6125	2412.2695999999996
THAP7	3263.091	1397.9421
THAP8	2539.3050000000003	4216.130300000001
THAP9	2885.5472999999997	448.67509999999993
THBD	0.0	428.5616
THBS1	0.0	3333.6905
THBS3	2966.5785	3879.2417
THBS4	0.0	1806.6231000000002
THEM4	4659.1069	7817.964300000001
THEM5	0.0	9862.1705
THEMIS	0.0	526.7027
THG1L	1613.1716999999999	641.0596
THNSL1	2468.7634000000003	8.0352
THNSL2	0.0	3398.7965999999997
THOC1	4025.2	119.04480000000001
THOC2	906.444	245.5859
THOC3	0.0	556.3967
THOC4	2209.0108000000005	2780.5163000000002
THOC5	1996.8025000000002	5.508
THOC6	1682.3268	5439.8899
THOC7	1705.1526000000001	2808.8388
THOP1	2562.6216	2424.8450000000003
THPO	0.0	3356.8278
THRA	810.5097000000001	10597.8027
THRAP3	3215.8	4794.0956
THRB	0.0	403.88939999999997
THRSP	0.0	242.02900000000002
THSD1	0.0	2250.9154
THSD1P1	1271.0167999999999	349.7582
THSD4	0.0	905.88
THTPA	1094.5935	356.41400000000004
THUMPD1	2111.6184	123.0669
THUMPD2	1080.2385	0.0
THUMPD3	1919.505	1375.1078
THY1	0.0	0.0
THYN1	1525.1495	1457.9232
TIA1	1960.2089999999998	3048.5720000000006
TIAF1	0.0	5193.7886
TIAL1	2582.2	1977.9682000000003
TIAM1	3983.0	8069.115999999999
TIAM2	0.0	117.12070000000001
TICAM1	2922.4473	111.3933
TICAM2	1503.0216	1833.2749999999999
TIE1	0.0	4098.2483
TIFA	2030.5895999999998	2454.404
TIFAB	0.0	1655.1854999999998
TIGD1	1222.6398000000002	8.0316
TIGD2	109.52340000000001	2360.8768
TIGD3	1579.4859999999999	28091.762700000003
TIGD4	3034.644	3152.8245
TIGD5	2358.7653	3794.9205
TIGD6	2761.2503	1460.5103
TIGD7	3817.2862	3705.5431
TIGIT	940.704	5295.145600000001
TIMD4	0.0	5993.789
TIMELESS	1791.0378	2310.2644999999998
TIMM10	1650.6000000000001	5388.7077
TIMM13	3493.1753999999996	30733.537500000002
TIMM17A	3991.62	868.0309000000001
TIMM17B	1547.9545999999998	12663.882700000002
TIMM22	2441.8815	9043.0125
TIMM23	2147.4	647.7678000000001
TIMM44	3992.2	5512.2496
TIMM50	1769.8360000000002	24397.3398
TIMM8A	986.2162000000001	297.2516
TIMM8B	2094.3008	2263.7097999999996
TIMM9	867.502	308.6549
TIMP1	0.0	2146.1427000000003
TIMP2	608.1256000000001	11396.065799999998
TIMP3	0.0	1702.0047
TIMP4	0.0	225.2965
TINAGL1	0.0	4184.1898
TINF2	1659.2	2533.9339999999997
TIPARP	7236.609000000001	2968.7504000000004
TIPIN	2169.0864	4718.5508
TIPRL	2944.89	1343.4524999999999
TIRAP	1826.4454	14318.9746
TJAP1	962.8554	1454.8753
TJP1	1297.275	1253.1055000000001
TJP2	3427.9994	2478.7299
TJP3	0.0	2338.8168000000005
TK1	1787.7208	28212.583699999996
TK2	3366.5072	17402.0863
TKT	1720.0029000000002	7827.844899999999
TKTL1	0.0	12641.6606
TKTL2	0.0	177.1355
TLCD1	7423.4004	6163.848
TLCD2	0.0	6668.650299999999
TLE1	408.7083	930.6752
TLE2	0.0	2246.8512
TLE3	2932.7999999999997	22248.532900000002
TLE4	2410.4	1751.9578999999999
TLE6	0.0	2246.8512
TLK1	1780.8	2918.9599999999996
TLK2	2116.2000000000003	5102.0022
TLL2	0.0	291.7702
TLN1	3594.0852	4714.4449
TLR1	763.0	1625.6182
TLR10	0.0	1625.6182
TLR2	0.0	468.2412
TLR3	0.0	4700.0342
TLR4	1271.8727999999999	1465.394
TLR5	3063.5447999999997	89.034
TLR6	373.8	1625.6182
TLR7	200.5146	4361.8581
TLR8	0.0	6424.6903
TLR9	757.2208	7584.6107
TLX1	0.0	6543.2843
TLX1NB	0.0	6543.2843
TLX2	0.0	1323.8999
TLX3	0.0	3358.6004000000003
TM2D1	1606.7486	62.236999999999995
TM2D2	3015.8557	12926.904400000001
TM2D3	3368.6	5101.253
TM4SF19	0.0	1762.7961
TM4SF20	0.0	6544.4637999999995
TM4SF4	0.0	311.19
TM4SF5	0.0	5357.7324
TM6SF1	0.0	1406.0261
TM6SF2	0.0	2725.1498
TM7SF2	2256.8	10313.7229
TM7SF3	2273.4151	923.4896000000001
TM7SF4	0.0	2227.0002
TM9SF1	1529.22	3200.8489
TM9SF2	2926.4483	3426.4295
TM9SF3	2393.4	291.7702
TM9SF4	2773.8564	1309.5599
TMBIM1	1861.6716	9864.523299999999
TMBIM4	4384.9275	1619.6700999999998
TMBIM6	3035.4257	6459.850799999999
TMC1	0.0	121.6528
TMC2	0.0	2082.4882
TMC3	0.0	13239.3082
TMC4	0.0	540.8951999999999
TMC5	939.3705	6089.697300000001
TMC6	6269.3439	17705.3098
TMC7	0.0	1986.5295
TMC8	4074.2415	17705.3098
TMCC1	2070.5706	2241.3841
TMCC2	851.2533	24585.338499999998
TMCC3	1842.0756	6867.671299999999
TMCO1	3253.1813	7315.5646000000015
TMCO2	0.0	1584.4466
TMCO3	2434.0103999999997	563.9581
TMCO4	2564.2	3543.5883999999996
TMCO6	1444.135	1941.1107
TMCO7	1520.9700000000003	4349.7078
TMED1	3004.6905	6326.588699999999
TMED10	1905.9180000000001	4316.9431
TMED10P1	0.0	2605.1932999999995
TMED11P	0.0	11822.454
TMED2	1532.0838	3.0290000000000004
TMED3	1290.5116	39.396
TMED4	2890.6	12579.2363
TMED5	1813.7714	969.2565999999999
TMED6	0.0	997.9392
TMED7-TICAM2	2412.4978	1833.2749999999999
TMED8	926.6444	24.0208
TMED9	1811.6725	93.651
TMEFF1	1015.521	1755.9662
TMEFF2	0.0	395.118
TMEM100	0.0	198.875
TMEM101	1810.5855	3170.4781000000003
TMEM102	1510.236	3612.8579
TMEM104	1590.1613	16359.894200000002
TMEM105	0.0	1473.6497
TMEM106A	869.6519999999999	6916.7636
TMEM106B	3558.6000000000004	1256.138
TMEM106C	1310.0720000000001	8648.9929
TMEM107	1697.5521	21913.046000000002
TMEM108	0.0	1493.9654
TMEM109	2448.2068	15999.185
TMEM11	3323.4	3762.9294
TMEM110-MUSTN1	1066.1856	1839.3566
TMEM111	3203.2	990.4368
TMEM114	0.0	1068.925
TMEM115	2246.402	5781.6099
TMEM116	1661.3231999999998	2672.9667999999997
TMEM117	1871.5698	177.70649999999998
TMEM119	0.0	36495.3275
TMEM120A	1156.99	23.1042
TMEM120B	1058.2935	5366.1227
TMEM121	0.0	26177.4952
TMEM123	2467.4	6090.5602
TMEM125	0.0	4098.2483
TMEM126A	1073.9744999999998	954.0397999999999
TMEM126B	1723.3892	954.0397999999999
TMEM127	3063.8084	12044.133399999999
TMEM128	2043.4518	2091.2156
TMEM129	2501.9326	2061.4300000000003
TMEM130	0.0	4058.2317999999996
TMEM131	3171.705	2924.5871
TMEM132A	0.0	15999.185
TMEM132E	0.0	479.4804
TMEM133	0.0	485.4912
TMEM134	1793.7978999999998	8381.6119
TMEM135	1843.594	301.3444
TMEM136	1330.8672	3403.2267
TMEM138	2437.5397000000003	1197.8721
TMEM139	0.0	1780.4589999999998
TMEM140	2323.2	5307.8612
TMEM141	2595.3696	7651.246600000001
TMEM143	3187.6256000000003	22337.007799999996
TMEM144	1951.4	650.1415999999999
TMEM145	0.0	11671.857
TMEM146	4827.7961	5886.0793
TMEM147	2575.0848	7881.3956
TMEM149	1967.8	8389.942799999999
TMEM14A	1641.8719	4718.6499
TMEM14B	2727.2783999999997	2640.2384
TMEM14C	2515.3248	3254.5232
TMEM14E	0.0	5780.026900000001
TMEM150A	0.0	5482.3488
TMEM150B	0.0	12089.9729
TMEM151A	0.0	4531.3297999999995
TMEM151B	0.0	7986.219999999999
TMEM154	1382.152	11695.3678
TMEM155	0.0	150.9827
TMEM156	0.0	2274.8316999999997
TMEM158	0.0	714.6750000000001
TMEM160	0.0	4313.9366
TMEM161A	1103.7174	3418.0173
TMEM161B	1626.5238000000002	11.7469
TMEM164	1660.1200000000001	2989.0153999999998
TMEM165	2309.2985	120.70570000000001
TMEM167A	1568.5164	849.3060999999999
TMEM167B	1459.6	239.10569999999998
TMEM168	4836.1727	1818.4995
TMEM169	1488.0596	8540.406500000001
TMEM17	1628.5038	1781.1116000000002
TMEM170A	1487.3165999999999	705.4954
TMEM170B	1046.1642	103.10159999999999
TMEM173	248.64000000000001	7078.432199999999
TMEM175	2223.8625	0.0
TMEM176A	0.0	3093.3674
TMEM176B	0.0	3093.3674
TMEM177	868.7488000000001	143.5896
TMEM179B	3361.4	7693.447
TMEM18	2587.6	427.6314
TMEM180	1404.846	9720.3629
TMEM181	0.0	1484.3000000000002
TMEM183A	3697.8146	5964.3182
TMEM183B	3697.8146	5964.3182
TMEM184A	0.0	3251.9467
TMEM184B	1403.215	23876.491
TMEM184C	2058.5446	13.914
TMEM185A	826.7776	9.211
TMEM185B	1703.6614	4705.6695
TMEM186	2658.0896	391.14469999999994
TMEM187	1491.1557	9022.945099999999
TMEM188	2921.4464	2294.6440000000002
TMEM189-UBE2V1	1763.3238000000001	4094.3086999999996
TMEM19	3488.0	6071.1861
TMEM190	0.0	6972.272900000001
TMEM191A	104.9664	2245.3379999999997
TMEM192	2325.951	684.5796
TMEM194A	1863.3999999999999	3745.2088
TMEM194B	2759.7999999999997	147.7352
TMEM196	0.0	0.0
TMEM198	2010.4451000000001	1006.8243
TMEM199	2235.6776	1651.6919999999998
TMEM2	2391.4836	272.8984
TMEM200A	0.0	3510.8712
TMEM200B	0.0	401.58
TMEM200C	0.0	1386.0584
TMEM201	759.5996	390.62330000000003
TMEM202	0.0	1350.8017
TMEM203	2108.4624	3163.7679
TMEM204	0.0	2321.7782
TMEM205	1402.4535999999998	4063.2711000000004
TMEM206	0.0	2318.0087
TMEM207	0.0	734.0328
TMEM208	2763.1092	5887.5868
TMEM209	2823.8377	1720.5520000000001
TMEM211	0.0	1146.2966000000001
TMEM214	1510.4713	8624.4214
TMEM216	1959.8669999999997	1197.8721
TMEM217	2006.114	10379.698
TMEM218	0.0	6638.696499999999
TMEM219	2021.228	262.4622
TMEM22	0.0	991.9786
TMEM220	0.0	62.998599999999996
TMEM221	0.0	4748.807999999999
TMEM222	2884.7801	2972.6304
TMEM223	1339.9932000000001	7693.447
TMEM229A	0.0	4668.0742
TMEM229B	0.0	4921.33
TMEM231	1183.8384	956.172
TMEM232	0.0	634.6326
TMEM233	0.0	0.0
TMEM25	0.0	1646.2264
TMEM26	0.0	173.1225
TMEM27	0.0	476.7541
TMEM30A	2795.7999999999997	296.4909
TMEM30C	0.0	1540.4425999999999
TMEM31	0.0	84.43299999999999
TMEM33	2155.1614	6.8286
TMEM35	0.0	688.9549999999999
TMEM37	0.0	1313.9224
TMEM38A	2050.8571	19490.837900000006
TMEM38B	1738.9764	93.08529999999999
TMEM39A	2617.2	1763.8654999999999
TMEM39B	2745.0	5116.0044
TMEM40	0.0	739.518
TMEM41A	5595.6033	11975.2987
TMEM41B	2221.8	3607.5273
TMEM42	1963.6595000000002	640.8897
TMEM43	3895.3892	3666.7629
TMEM44	0.0	6167.2695
TMEM45A	0.0	2202.5159000000003
TMEM45B	0.0	0.0
TMEM47	0.0	14.956399999999999
TMEM48	2830.6784000000002	389.70610000000005
TMEM49	2024.9070000000002	2172.8532
TMEM5	1897.9086	286.5277
TMEM50A	2753.6	5727.816799999999
TMEM50B	3606.2	15845.889600000002
TMEM51	0.0	4630.6121
TMEM52	0.0	7276.129999999999
TMEM53	1987.3042	9161.221000000001
TMEM54	0.0	5914.511
TMEM55A	1355.4184	420.06309999999996
TMEM55B	1894.6000000000001	521.6342999999999
TMEM56	848.6949	0.0
TMEM57	1530.8772	1663.8729
TMEM59	2537.184	768.2826
TMEM59L	0.0	4417.7304
TMEM60	3444.3857	407.2384
TMEM61	0.0	0.0
TMEM62	5134.6442	49.6223
TMEM63A	8761.6	33343.1249
TMEM63B	893.3399999999999	6902.8151
TMEM63C	1457.8591999999999	962.6208000000001
TMEM64	1114.8	231.4186
TMEM65	3953.8631	503.8877
TMEM66	2485.9698	2001.2361
TMEM67	0.0	0.0
TMEM68	3898.9635	2170.9078
TMEM69	2071.0992	1391.6812
TMEM70	1576.2324	1581.6794
TMEM71	0.0	0.0
TMEM72	0.0	10254.5082
TMEM74	0.0	451.5918
TMEM79	3944.6546	8779.5375
TMEM80	2371.3875000000003	6197.255
TMEM81	0.0	183.1731
TMEM82	0.0	6680.793600000001
TMEM85	1808.6042	244.196
TMEM86A	625.2636	2336.3396
TMEM86B	0.0	10203.5295
TMEM87A	2613.513	51.2696
TMEM87B	2816.3999999999996	3860.5284
TMEM88	36.192	16240.208800000002
TMEM88B	0.0	5750.9130000000005
TMEM89	0.0	3253.7464000000004
TMEM8A	1206.8020999999999	2572.2290999999996
TMEM8B	1265.9436	8479.4509
TMEM8C	0.0	66.8136
TMEM9	2249.3196	4697.2242
TMEM90A	0.0	1036.0807
TMEM90B	767.6184000000001	2601.7741
TMEM91	1552.319	13615.6718
TMEM92	0.0	1713.7948
TMEM93	1718.5689	4131.111
TMEM95	0.0	3137.3351000000002
TMEM97	1741.3784999999998	1651.6919999999998
TMEM98	0.0	8118.3637
TMEM99	512.2133	7.7172
TMEM9B	3811.7999999999997	786.808
TMF1	1985.2	5465.107
TMIE	0.0	1184.1704
TMIGD1	0.0	1466.9321
TMIGD2	0.0	7939.908899999999
TMLHE	894.3330000000001	279.27000000000004
TMOD1	925.5246	2689.5517
TMOD2	0.0	1454.2029
TMOD3	1463.2002	1454.2029
