GENE	H3k27ac_16_DMSO_compare_TSS_SIGNAL	H3k27ac_16_DMSO_compare_DISTAL_SIGNAL
APOL2	6976.5218	62053.1569
APOL3	6576.8	33684.5639
APOL4	0.0	32195.1394
APOL5	0.0	6553.3935
APOL6	11187.5997	5090.7011
APOLD1	20951.990400000002	115939.3292
APOM	0.0	25709.0687
APOO	5424.159000000001	1398.3755
APOOL	1077.5878	15.3903
APP	3409.356	3717.7871999999998
APPBP2	4480.4144	8898.6583
APPL1	4003.5999999999995	1006.3833000000001
APPL2	3722.0352000000003	10339.529700000001
APRT	2000.835	9261.8557
APTX	4279.8217	1513.347
AQP1	0.0	771.4426000000001
AQP10	0.0	69588.3798
AQP11	1778.0064	0.0
AQP12B	0.0	5278.4177
AQP2	0.0	340.03839999999997
AQP3	7241.275299999999	17224.9906
AQP5	0.0	340.03839999999997
AQP6	0.0	340.03839999999997
AQP7	0.0	13866.805
AQP7P1	0.0	4825.4002
AQP7P3	0.0	3028.3455000000004
AQP8	0.0	388.98720000000003
AQR	1796.3439999999998	4617.3146
ARAF	6737.599999999999	6894.581299999999
ARAP1	6778.3715	15611.0366
ARAP2	3639.3176000000003	1744.0985999999998
ARAP3	0.0	5643.911700000001
ARC	0.0	446.11699999999996
ARCN1	4989.7088	145.236
AREG	1343.909	1356.4965
ARF1	13390.106	9926.113699999998
ARF3	1587.4092	328.21340000000004
ARF4	8518.4	3716.9819
ARF5	3047.04	734.1821000000001
ARF6	8339.6	29950.177599999995
ARFGAP1	1086.6284	11.6316
ARFGAP2	9019.8	2596.1924
ARFGAP3	3053.7234000000003	861.5985000000001
ARFGEF1	2504.9010000000003	0.0
ARFGEF2	8082.599999999999	4619.7425
ARFIP1	4341.1472	4998.2988000000005
ARFIP2	4084.5337999999997	65.8598
ARFRP1	3302.6484	16516.9233
ARG1	0.0	4526.349
ARG2	551.9512000000001	36.8775
ARGFX	0.0	11280.6769
ARGFXP2	0.0	3848.5533000000005
ARGLU1	6846.498	1155.3712
ARHGAP1	7036.922699999999	5397.4971
ARHGAP10	10130.2	3262.2856
ARHGAP11A	18073.8	12283.330699999999
ARHGAP11B	13224.6615	15599.292799999997
ARHGAP12	3359.2	1188.1865
ARHGAP15	5536.7343	73.01859999999999
ARHGAP17	1842.4692000000002	7173.347
ARHGAP18	3506.5981999999995	33936.612
ARHGAP19	5823.1810000000005	1021.827
ARHGAP21	4085.7999999999997	4095.5559
ARHGAP22	0.0	5588.3983
ARHGAP23	3245.6	8265.0113
ARHGAP24	1860.952	0.0
ARHGAP25	14518.433	52132.5748
ARHGAP26	1812.6	2889.426
ARHGAP27	0.0	45989.09969999999
ARHGAP30	12762.800000000001	20503.083099999996
ARHGAP31	13280.8	20574.790699999998
ARHGAP32	0.0	1145.9925
ARHGAP33	1621.9784000000002	5527.9641
ARHGAP36	0.0	1254.89
ARHGAP39	0.0	6355.6287999999995
ARHGAP4	11259.6	29612.981900000002
ARHGAP42	2222.9944	3013.4417000000008
ARHGAP5	2174.1797	63.4074
ARHGAP6	0.0	21381.9307
ARHGAP9	0.0	7988.777099999999
ARHGDIA	9835.5876	4374.0572
ARHGDIB	15435.6	33087.9009
ARHGDIG	0.0	862.1150999999999
ARHGEF1	3506.2257	14494.2922
ARHGEF10	0.0	2037.4996
ARHGEF10L	0.0	2587.1727
ARHGEF11	2903.2828	2263.3878999999997
ARHGEF12	5892.0	7859.691199999999
ARHGEF15	0.0	18469.079899999997
ARHGEF17	0.0	26030.0345
ARHGEF18	2415.3479	17299.623699999996
ARHGEF19	0.0	1947.6265
ARHGEF2	20914.691	69702.6098
ARHGEF25	0.0	902.9562999999999
ARHGEF3	1491.2514999999999	8028.2567
ARHGEF33	0.0	0.0
ARHGEF37	0.0	14642.014599999999
ARHGEF38	10843.0	15450.4163
ARHGEF40	519.3382	2477.2543
ARHGEF6	708.3815999999999	6233.3562
ARHGEF7	5609.4	4939.9196999999995
ARHGEF9	3370.7872	1953.8207
ARID1A	12506.6	73757.4766
ARID1B	5215.0	13127.6784
ARID2	11608.820499999998	10210.7301
ARID3A	8892.2	10092.079
ARID3B	10953.8	44456.95769999999
ARID3C	0.0	3509.2316
ARID4A	3167.7778	675.5176
ARID4B	9669.5232	3588.6767
ARID5A	16693.0	63863.6467
ARID5B	5720.6	28451.4566
ARIH1	10276.0	3436.3719
ARIH2	11607.318000000001	5630.9012
ARL1	8484.400000000001	1939.9359
ARL10	0.0	4108.2055
ARL11	0.0	3694.4867999999997
ARL13A	0.0	935.9505
ARL13B	1917.2956	700.9398000000001
ARL14	0.0	4047.127
ARL15	2062.227	62.918
ARL16	3248.8645	3611.6516
ARL17A	3084.8505999999998	7316.755
ARL17B	3084.8505999999998	7316.755
ARL2	8540.6	14315.104399999998
ARL2BP	4791.599999999999	5115.6329000000005
ARL3	9810.660200000002	69979.26090000001
ARL4A	3030.1727000000005	739.996
ARL4C	1159.1783	13495.357
ARL4D	0.0	25625.035
ARL5A	5118.2544	5285.6714999999995
ARL5B	9022.8	3793.1932
ARL5C	0.0	6868.637900000001
ARL6	2896.0554	5794.399799999999
ARL6IP1	4968.8	4706.1795
ARL6IP4	2448.183	47018.3727
ARL6IP5	11765.2	43362.3167
ARL6IP6	11463.9915	2536.8996
ARL8A	4103.2	1732.0198
ARL8B	3379.4512000000004	96319.34410000002
ARL9	0.0	2301.037
ARMC1	3284.5722	0.0
ARMC10	3066.5816999999997	1789.3836000000001
ARMC2	2105.4923999999996	41113.721699999995
ARMC5	12586.4	1176.137
ARMC6	6915.9896	18886.1448
ARMC7	0.0	5298.3105
ARMC8	4809.1771	130.7726
ARMC9	0.0	6243.8479
ARMCX1	0.0	0.0
ARMCX2	0.0	480.15040000000005
ARMCX3	2419.071	480.15040000000005
ARMCX4	1584.0114	990.162
ARMCX5	0.0	2220.3179
ARMCX6	1425.189	480.15040000000005
ARNT	5982.400000000001	5707.081499999999
ARNT2	0.0	1433.091
ARNTL	1928.7689999999998	1830.5325
ARNTL2	5104.4	11150.995299999999
ARPC1A	4529.3027999999995	11768.518100000001
ARPC1B	2364.7646	12075.410500000002
ARPC2	5723.8566	27757.5409
ARPC3	2002.8153000000002	1760.7658000000001
ARPC4	14350.691600000002	272.22420000000005
ARPC5	8475.3388	6823.4667
ARPC5L	8898.4	5653.517100000001
ARPM1	1235.2149000000002	2582.8794
ARPP19	14342.680799999998	26414.474499999993
ARR3	0.0	272.0525
ARRB1	0.0	54.3018
ARRB2	3841.4	8607.4259
ARRDC1	1180.3529	10912.0131
ARRDC2	0.0	0.0
ARRDC3	15984.8	21636.8944
ARRDC5	0.0	33.1716
ARSA	1678.578	16009.0024
ARSB	3287.598	2821.3225
ARSF	0.0	674.5151999999999
ARSG	3231.1872	50670.4586
ARSI	0.0	4011.0610000000006
ARSJ	0.0	512.629
ARSK	7038.4189	1473.2967999999998
ART3	0.0	9522.9225
ART4	0.0	5686.159700000001
ARTN	0.0	23175.9204
ARV1	4656.821199999999	2537.9196
ARVCF	0.0	1032.2347
AS3MT	0.0	29121.6149
ASAH1	18136.7316	1255.1631000000002
ASAH2	0.0	1138.189
ASAH2B	2787.1354	1278.8692
ASAM	0.0	3588.4682
ASAP1	0.0	17514.1159
ASAP1-IT	0.0	14415.871599999999
ASAP2	579.0980999999999	9183.556
ASAP3	0.0	54357.7046
ASB1	2634.1812	1856.0464
ASB10	0.0	1131.1089
ASB11	0.0	0.0
ASB12	0.0	1516.9986000000001
ASB13	0.0	1763.9558
ASB14	0.0	465.8517
ASB15	0.0	2665.2518
ASB16	8476.4	18564.7939
ASB2	0.0	19951.3221
ASB3	5263.0126	3353.5280999999995
ASB4	0.0	6410.5391
ASB5	0.0	7439.6718
ASB6	1265.0496	1137.751
ASB7	3921.4351999999994	549.8593
ASB8	4222.6522	8058.1647
ASB9	0.0	0.0
ASB9P1	0.0	74543.1068
ASCC1	5167.217600000001	41064.897899999996
ASCC2	1588.2160000000001	923.9862
ASCC3	6401.799999999999	1655.9027
ASCL3	0.0	1408.1886
ASCL4	0.0	2725.6123
ASF1A	10896.4	6276.7446
ASF1B	6692.858399999999	12672.6269
ASGR1	0.0	6748.529299999999
ASGR2	0.0	12458.8689
ASH1L	12714.8743	9101.7214
ASH2L	11016.669	3296.5996
ASIP	0.0	5411.516
ASL	1770.2204	1526.9062
ASMT	0.0	9412.297499999999
ASMTL	473.25190000000003	14952.193200000002
ASMTL-AS1	0.0	8740.5804
ASNA1	6873.4726	13725.448799999998
ASNS	5765.8027	806.0499
ASNSD1	2398.9665	7272.9367
ASPA	0.0	12263.7802
ASPDH	0.0	552.5301000000001
ASPH	2809.5899999999997	7695.4278
ASPHD1	0.0	23777.477
ASPHD2	4182.8	16996.1644
ASPM	8598.320099999999	2131.1507
ASPN	0.0	2556.7762000000002
ASPRV1	0.0	1074.6734999999999
ASPSCR1	5052.454	3736.0121
ASRGL1	0.0	2103.8953
ASS1	0.0	611.8702
ASTE1	4213.9710000000005	6179.007299999999
ASTL	0.0	10462.9695
ASTN2	2521.4995	0.0
ASXL1	7662.6	5570.036
ASXL2	6185.3081	1413.5211
ASXL3	0.0	830.6216999999999
ASZ1	0.0	2240.2093999999997
ATAD1	7009.305600000001	10733.5015
ATAD2	10883.418	557.0086
ATAD2B	14426.6	528.1655999999999
ATAD3A	6615.329699999999	9055.6802
ATAD3B	2762.4	8344.216999999999
ATAD3C	0.0	8344.216999999999
ATAD5	5579.657999999999	4184.0261
ATAT1	1242.9774	36684.8387
ATCAY	0.0	1707.2296
ATE1	7603.6	1911.0141
ATF1	6394.08	1542.2856
ATF2	4959.8	1382.3157
ATF3	11651.6764	28996.8273
ATF4	14087.6	105555.2162
ATF5	9580.354799999997	7220.901199999999
ATF6	3842.9367999999995	26564.327199999996
ATF6B	5580.507	4638.5497
ATF7	6022.275	6621.8289
ATF7IP	7633.915999999999	2324.2727000000004
ATF7IP2	0.0	2836.3421999999996
ATG10	10094.8	156.6566
ATG12	4372.905	46.038199999999996
ATG13	6877.976000000001	8943.4663
ATG14	1101.4241	4160.8903
ATG16L1	1524.9258	3898.3958
ATG16L2	24220.199999999997	15611.0366
ATG2A	3477.0	19598.125500000002
ATG2B	2153.2	845.2473
ATG3	10216.8949	3764.1014
ATG4A	3542.5996	1818.1668
ATG4B	2144.9874999999997	195.5168
ATG4C	7617.533399999999	11449.6685
ATG4D	3090.6522	3131.6575000000003
ATG5	5303.466	1300.1532
ATG7	2394.0386	2034.5709
ATG9A	5233.037299999999	6220.253699999999
ATG9B	0.0	10101.162599999998
ATHL1	0.0	38348.3279
ATIC	5069.154100000001	112.1574
ATL1	1922.5217	6.5859000000000005
ATL2	4545.5344000000005	3773.5139
ATL3	5278.768	1533.2056
ATM	8883.213500000002	3047.0535999999997
ATMIN	382.8188	1287.0693999999999
ATN1	4296.573399999999	89507.5878
ATOH7	854.9333	1157.4019
ATOH8	0.0	15392.264300000003
ATOX1	4444.7952	31642.9007
ATP10A	0.0	1289.6544
ATP10B	0.0	897.3759
ATP10D	3071.3959	2887.9821
ATP11A	2042.8000000000002	1170.2177
ATP11B	9724.4	22876.792
ATP11C	0.0	3637.0764999999997
ATP12A	0.0	1545.6177
ATP13A1	4205.7601	108.5952
ATP13A2	0.0	3617.0397000000003
ATP13A3	0.0	2924.2452
ATP13A4	0.0	110.7009
ATP1A1	984.8451	528.5468999999999
ATP1A1OS	1860.309	7476.9224
ATP1A2	0.0	3137.2769
ATP1A3	0.0	6250.624400000001
ATP1A4	0.0	5747.942299999999
ATP1B1	3374.9625	1254.8456999999999
ATP1B2	0.0	2681.4982999999997
ATP1B3	3447.0	176.02480000000003
ATP1B4	0.0	33591.559499999996
ATP2A1	104.2168	8522.1742
ATP2A2	4052.6	1389.9972000000002
ATP2A3	4242.8	22547.2465
ATP2B1	0.0	1124.8069
ATP2B3	0.0	229.9425
ATP2B4	3665.4	9267.4576
ATP2C1	12253.1346	6496.3548
ATP4A	0.0	8805.5837
ATP4B	0.0	86.43679999999999
ATP5A1	13069.3085	12376.623599999999
ATP5B	7435.513	36833.4671
ATP5C1	5282.7022	148.69400000000002
ATP5D	2245.816	13522.0723
ATP5E	4307.2928	3380.5209999999997
ATP5F1	2090.5197999999996	9790.976899999998
ATP5G1	5006.599999999999	2993.036
ATP5G2	5225.1872	1705.1370000000002
ATP5G3	7473.590099999999	1382.3157
ATP5H	3163.3796999999995	4645.3263
ATP5I	759.1979	0.0
ATP5J	14412.610100000002	4274.6855
ATP5J2	3581.7319999999995	13505.795
ATP5J2-PTCD1	3581.7319999999995	13505.795
ATP5L	10469.0	4516.4725
ATP5L2	0.0	4406.008599999999
ATP5O	5079.0656	10197.4738
ATP5S	2759.3403	1354.8139999999999
ATP5SL	2255.533	21051.7954
ATP6AP1	1278.75	27197.921700000003
ATP6AP1L	0.0	2133.4782
ATP6AP2	1364.913	3310.1692000000003
ATP6V0A1	4455.2	9919.231500000002
ATP6V0A2	802.0755	0.0
ATP6V0B	7841.599999999999	2269.8062
ATP6V0C	6549.836299999999	5132.9105
ATP6V0D1	6144.599999999999	37509.9477
ATP6V0D2	0.0	775.4250000000001
ATP6V0E1	5010.8514000000005	24868.6148
ATP6V0E2	3784.513	134.4862
ATP6V1A	12068.871000000001	8783.9627
ATP6V1B1	0.0	570.4176
ATP6V1B2	2328.5529	4.5384
ATP6V1C1	1510.9659	1813.8543
ATP6V1C2	1069.5487	6892.1741
ATP6V1D	5281.6946	3455.9336999999996
ATP6V1E1	4178.04	2348.4251
ATP6V1E2	0.0	49992.81159999999
ATP6V1F	5398.2747	21637.972999999998
ATP6V1G1	5518.206	38338.1215
ATP6V1G2	1838.9790000000003	11196.5406
ATP6V1G3	0.0	1907.6443
ATP6V1H	4213.944299999999	5548.5114
ATP7A	2288.0483999999997	2774.2381000000005
ATP7B	302.2165	0.0
ATP8A1	11751.6	6906.0642
ATP8A2	0.0	77.3352
ATP8B1	0.0	4367.8686
ATP8B2	43554.200000000004	69138.9945
ATP8B3	720.5133	20646.440000000002
ATP8B4	0.0	16.124000000000002
ATP8B5P	0.0	5349.9980000000005
ATP9A	0.0	435.267
ATP9B	4158.400000000001	1091.2758
ATPAF1	1857.5415	3824.521
ATPAF2	3315.97	1196.1143
ATPBD4	10819.7792	2.889
ATPIF1	4267.3312000000005	18912.710600000002
ATR	4836.688999999999	123.26100000000001
ATRIP	2832.8456	8882.35
ATRN	2136.9078	0.0
ATRNL1	4885.2552000000005	2688.7718000000004
ATRX	3271.125	1569.4236
ATXN1	6514.599999999999	11849.2545
ATXN10	3231.1104	339.5457
ATXN1L	6618.599999999999	22972.939700000003
ATXN2	2960.8362	1047.21
ATXN2L	10527.6	9810.3443
ATXN3	1167.3144	610.7344
ATXN3L	0.0	1351.098
ATXN7	6395.1091	5970.168699999999
ATXN7L1	781.794	11407.886199999999
ATXN7L2	1205.8007	2027.9752
ATXN7L3	2567.9589	19558.7239
ATXN7L3B	5913.3195	883.8608
ATXN8OS	0.0	1339.2846
AUH	2470.2375	57826.29899999999
AUP1	6161.884999999999	2188.312
AURKA	11270.2937	166.488
AURKAIP1	4215.8064	4938.243399999999
AURKAPS1	0.0	9328.446
AURKB	8318.757300000001	38714.48100000001
AURKC	0.0	7799.8023
AVEN	7060.6	3778.8845
AVIL	0.0	22451.4309
AVL9	3095.5944	1447.3581
AVP	0.0	2371.8660999999997
AVPI1	973.922	0.0
AVPR1B	0.0	89435.62
AVPR2	0.0	25951.9895
AWAT1	0.0	58.52420000000001
AWAT2	0.0	28.9646
AXIN1	523.1188999999999	3070.45
AXIN2	2249.4848	2319.5789999999997
AXL	0.0	14949.1783
AZGP1	0.0	0.0
AZGP1P1	0.0	0.0
AZI1	828.0675	1710.4292
AZI2	6329.81	1948.9379
AZIN1	4257.0	45084.64239999999
AZU1	0.0	6461.513399999999
B2M	12559.8	31155.478000000003
B3GALNT2	19599.2	3954.4542999999994
B3GALT2	0.0	2738.2700999999997
B3GALT4	0.0	21405.2833
B3GALT5	0.0	12205.3092
B3GALT6	2811.7523	2200.6392
B3GALTL	2432.43	358.7663
B3GAT3	3249.8	37403.65559999999
B3GNT1	2310.1706	1121.5421999999999
B3GNT2	3820.6482	4239.4044
B3GNT3	0.0	10.193
B3GNT4	0.0	2569.1398
B3GNT5	0.0	12329.9241
B3GNT6	0.0	213.91590000000002
B3GNT7	0.0	5198.4274000000005
B3GNT8	0.0	18568.647
B3GNT9	1661.6382	14261.6559
B3GNTL1	1530.7442999999998	0.0
B4GALNT1	2082.16	122.24119999999999
B4GALNT2	0.0	10416.56
B4GALNT3	0.0	338.68800000000005
B4GALNT4	0.0	38295.9455
B4GALT1	4769.223	21180.3317
B4GALT2	0.0	2269.8062
B4GALT3	12577.8	45564.9988
B4GALT4	2576.4316000000003	20006.229
B4GALT5	1426.2612	32427.105
B4GALT6	1919.538	5407.0796
B4GALT7	2711.8	124.63919999999999
B9D1	2748.8120999999996	16114.858699999999
B9D2	9414.734400000001	27848.545299999998
BAAT	0.0	24572.0154
BACE1	0.0	197.52110000000002
BACH1	5522.2561000000005	12095.3677
BACH2	1675.8788000000002	25125.453100000002
BAD	8023.862399999999	23577.3776
BAG1	4029.2084000000004	20467.0818
BAG2	2989.7392	249.85320000000002
BAG3	3589.2	2143.968
BAG4	5081.528799999999	3463.1679999999997
BAG5	2944.1562	1954.1484999999998
BAGE	0.0	26144.3178
BAGE4	0.0	26144.3178
BAHD1	512.0005	2798.9022
BAI1	0.0	13.007200000000001
BAI2	0.0	6999.7082
BAI3	1254.0269	6835.6235
BAIAP2	0.0	0.0
BAIAP2L1	1082.3351	0.0
BAIAP2L2	0.0	16084.1111
BAIAP3	0.0	16319.239299999997
BAK1	5677.7824	24173.9881
BANF1	7717.478400000001	19353.457300000002
BANF2	0.0	4235.347
BANK1	425.60490000000004	749.8613999999999
BANP	6307.2	18379.0496
BAP1	6544.5945	2090.6296
BARD1	9518.643	3260.922
BARHL1	0.0	21.8467
BARX1	0.0	0.0
BARX2	14915.0	38411.4294
BASP1	1281.4264	9904.2519
BASP1P1	0.0	8974.9604
BAT1	12265.341	11196.5406
BAT2	9044.2	1254.0993999999998
BAT2L1	0.0	21422.265900000002
BAT2L2	10017.0	601.2649
BAT3	12766.8364	25709.0687
BAT5	7031.822899999999	36718.5677
BATF	2298.2632	534.6288
BATF2	0.0	13766.457999999999
BATF3	0.0	26823.031499999997
BAX	4927.2646	25207.191600000002
BAZ1A	1427.8572	4575.441
BAZ1B	7650.2	1972.4296
BAZ2A	6012.6	36833.4671
BAZ2B	4544.1106	9947.008600000001
BBC3	1756.3107	17698.5978
BBOX1	0.0	401.3328
BBS1	0.0	217.9289
BBS10	5527.3582	202.46800000000002
BBS12	2279.3679	6906.2958
BBS2	2522.0420999999997	204.6875
BBS4	6037.4625	7345.993300000001
BBS5	0.0	47.7892
BBS7	1967.733	782.5213
BBS9	3660.7851	1454.6084
BBX	4573.1088	6407.0184
BCAM	0.0	15352.4334
BCAN	0.0	77377.42190000002
BCAP29	2580.6905	0.0
BCAP31	2313.1607000000004	1738.1896
BCAR1	0.0	0.0
BCAR4	0.0	227791.9088
BCAS1	0.0	8659.4661
BCAS2	1855.386	1275.8654999999999
BCAS3	2718.3492	1492.606
BCAS4	0.0	1014.6198999999999
BCAT1	0.0	6551.3006
BCAT2	2901.1596	19542.085099999997
BCCIP	8931.6674	3397.1357999999996
BCDIN3D	4290.4992	1557.9808
BCKDHA	7778.0996000000005	25966.196999999996
BCKDHB	2898.6614999999997	27746.732
BCKDK	2981.727	1428.0816
BCL10	2761.9952	1215.7726
BCL11A	1617.3999999999999	14600.466699999999
BCL11B	0.0	686.5416
BCL2	5815.8	16569.5991
BCL2A1	0.0	7427.192599999999
BCL2L1	16975.4	202050.2969
BCL2L10	0.0	14762.785700000002
BCL2L11	7800.0	25534.036599999996
BCL2L12	8228.2274	10604.6075
BCL2L13	9812.8	2348.4251
BCL2L14	0.0	6200.600699999999
BCL2L15	0.0	11018.201000000001
BCL2L2	0.0	4920.5737
BCL3	3007.6	19951.879199999996
BCL6	8364.8169	1074.399
BCL6B	1147.2255	10493.5642
BCL7A	0.0	4780.8581
BCL7B	5842.945599999999	1972.4296
BCL7C	1463.8944	22344.2217
BCL8	1469.52	22538.6878
BCL9	7839.0	5653.6526
BCL9L	0.0	65860.7734
BCLAF1	16536.6	1552.2151999999999
BCMO1	0.0	0.0
BCO2	0.0	2456.1421
BCOR	8483.1462	50389.1906
BCORL1	0.0	5008.8940999999995
BCR	3804.3999999999996	82453.0446
BCRP2	0.0	2726.4435999999996
BCRP3	0.0	1806.4764
BCS1L	4615.608700000001	7735.684700000002
BCYRN1	0.0	9932.535800000001
BDH1	12344.4	16625.289
BDH2	0.0	5850.7406
BDKRB2	0.0	661.2582
BDNF-AS1	5719.7976	0.0
BDP1	5145.1668	102.4164
BEAN1	0.0	85203.0847
BECN1	2158.6207	7697.6702000000005
BEND3	2461.6068	8909.6877
BEND4	713.7266000000001	1821.6685
BEND5	0.0	1686.827
BEND6	7193.4	1554.5734000000002
BEND7	0.0	3.6900000000000004
BEST1	414.8508	632.124
BEST2	0.0	13725.448799999998
BEST3	3855.0084	394.1226
BEST4	0.0	28036.627200000003
BET1	4009.026	272.1361
BET1L	10108.5144	38348.3279
BET3L	0.0	9023.2006
BEX2	0.0	519.726
BEX4	0.0	0.0
BEX5	1330.5308	93.0097
BFAR	3841.9739999999997	6325.9253
BFSP1	0.0	19.3695
BFSP2	0.0	83025.0709
BGLAP	0.0	104105.1826
BGN	0.0	229.9425
BHLHA15	1944.9597	4257.4734
BHLHA9	0.0	735.3331
BHLHB9	0.0	2796.7098
BHLHE22	2067.8570999999997	5361.5423
BHLHE23	0.0	913.8870999999999
BHLHE40	5683.6	7603.512699999999
BHLHE41	11714.2	84034.1465
BHMT2	0.0	2821.3225
BICC1	0.0	834.1731
BICD1	5070.8	8426.260999999999
BICD2	6829.6	22766.8663
BID	1342.6265	17035.120700000003
BIK	0.0	5160.6865
BIN1	688.9705	1822.5935
BIN2	14623.2024	26137.165700000005
BIN3	2176.009	3578.2140000000004
BIRC2	11097.8	7645.405
BIRC3	18166.399999999998	7062.5175
BIRC5	3947.6628	69224.2542
BIRC6	6933.0	486.86719999999997
BIRC7	0.0	11.6316
BIVM	2078.4498	6245.7767
BLCAP	7253.423999999999	0.0
BLK	0.0	6527.5348
BLM	5923.7365	2120.2711
BLMH	3202.4204	2362.4013999999997
BLNK	12516.199999999999	36948.97289999999
BLOC1S1	5356.24	3966.2576
BLOC1S2	6088.2536	16161.411100000001
BLOC1S3	4693.4796	27964.864399999995
BLVRA	1652.0	2013.1380000000001
BLVRB	1050.5430000000001	5530.414
BLZF1	8478.118	78.715
BMF	20761.715200000002	64559.761900000005
BMI1	1752.4108999999999	23828.5296
BMP1	1503.2304	5841.1172
BMP10	0.0	29659.729700000004
BMP2K	8251.8	2056.3492
BMP4	0.0	917.486
BMP6	1510.3907	746.3357
BMP7	0.0	2058.1582000000003
BMP8A	3077.9658	56112.4666
BMP8B	3288.5652000000005	32137.829800000003
BMPR1A	1586.9042000000002	6184.3365
BMPR2	2368.0661999999998	1324.6575
BMS1	4983.781	5494.4728000000005
BMS1P1	1518.594	0.0
BMS1P4	6252.4	5103.4593
BMX	0.0	261.7758
BNC1	0.0	907.0971
BNC2	1109.8816	1396.6025
BNIP1	3412.914	1963.5917000000002
BNIP2	8378.0	2572.5731
BNIP3L	2467.3285	7612.708999999999
BNIPL	0.0	12426.6475
BOC	0.0	1866.4032
BOD1	5030.829000000001	578.6884
BOD1L	4282.7113	9433.9625
BOD1P	0.0	17857.2131
BOK	0.0	758.9862
BOK-AS	0.0	758.9862
BOLA1	3415.797	50173.23399999999
BOLA2B	5058.3037	10362.1295
BOLA3	2597.7392	16417.1496
BOLL	0.0	9754.6878
BOP1	5718.621	14921.815
BPESC1	0.0	4475.529399999999
BPGM	5256.2	262.888
BPHL	1507.6709999999998	23525.030899999998
BPI	0.0	555.8052
BPIL1	0.0	620.1195
BPIL2	0.0	7757.0531
BPIL3	0.0	620.1195
BPNT1	4334.0	1462.6627
BPTF	2626.8525	242.20239999999998
BRAF	3871.6	567.8336
BRAP	2233.7518	1047.21
BRCA1	4831.291300000001	1113.0583
BRCA2	3527.4668	2800.2765
BRCC3	2876.7996	284.46279999999996
BRD1	0.0	2847.9573
BRD2	62703.440200000005	8463.685099999999
BRD3	1347.8000000000002	1942.1938999999998
BRD4	414.2418	11976.1959
BRD7	956.1136	14571.986400000002
BRD8	8355.001800000002	2534.2473
BRD9	7709.0284	10839.8069
BRE	5801.1781	1492.9341
BREA2	0.0	61.934599999999996
BRF1	1832.3760000000002	32.665099999999995
BRF2	4221.7164	11535.660199999998
BRI3	2915.4	2877.5858000000003
BRI3BP	4788.8	30428.443300000003
BRIP1	9103.1283	1630.4292
BRIX1	5908.462399999999	630.9123999999999
BRMS1	2015.3038	1121.5421999999999
BRMS1L	1906.1796	3552.3897999999995
BROX	16752.9762	13023.944
BRP44	19192.5242	1039.0383000000002
BRP44L	3332.2	2866.2463
BRPF1	9733.599999999999	2372.8632000000002
BRPF3	4894.2	5629.8865000000005
BRS3	0.0	24.095
BRSK1	0.0	32987.4394
BRSK2	0.0	691.422
BRWD1	7619.286000000001	1442.8587
BRWD3	1818.8	763.7904000000001
BSCL2	16521.094100000002	8600.6885
BSDC1	4717.349999999999	4110.559499999999
BSG	12483.09	20964.542999999998
BSN	0.0	1285.0095000000001
BSPRY	2802.6964000000003	12509.469299999999
BST1	0.0	7626.6896
BST2	9166.800000000001	8104.8856
BSX	0.0	18778.0357
BTAF1	5359.316	1078.4073
BTBD1	2296.4755999999998	108.1311
BTBD10	4915.2	3282.8707
BTBD11	0.0	3847.9420999999998
BTBD18	0.0	2217.0933999999997
BTBD19	0.0	28036.627200000003
BTBD2	772.4052	148850.84100000001
BTBD3	4922.137500000001	7233.4228
BTBD6	0.0	32.665099999999995
BTBD7	4117.7104	7378.476600000001
BTBD8	2436.2208	0.0
BTBD9	3247.3359	2726.8318
BTC	3162.2604	4896.649
BTD	5090.38	6328.127600000001
BTF3	6874.2	438.5465
BTF3L4	6935.582699999999	14037.3707
BTF3P11	0.0	2795.1781
BTG1	6097.400000000001	39584.6588
BTG2	13280.08	256090.9313
BTG3	3384.261	2345.353
BTG4	0.0	28881.077800000003
BTK	1162.9435999999998	990.162
BTLA	0.0	8472.3298
BTN1A1	0.0	24989.429099999994
BTN2A1	4435.028	69273.33170000001
BTN2A2	5462.8144	70382.80420000001
BTN2A3	3191.7672000000002	63792.284600000006
BTN3A1	5167.7769	68998.9035
BTN3A2	10167.926	69323.7993
BTN3A3	2233.6367999999998	69710.2118
BTNL2	0.0	777.843
BTNL8	0.0	37651.5307
BTRC	1902.3984	0.052199999999999996
BUB1	20063.8	41449.356900000006
BUB1B	5424.160000000001	48676.6356
BUB3	6673.664000000001	316.166
BUD13	7020.8	5262.9446
BUD31	10272.7724	13467.475100000001
BVES	1204.9272	8215.617999999999
BYSL	6492.390200000001	3117.3201
BZRAP1	2906.8	92820.73070000001
BZW1	9056.2	5370.232000000001
BZW2	7601.291200000001	542.5104
C10orf10	3345.2496	47844.776
C10orf105	0.0	12586.3812
C10orf108	0.0	18140.8159
C10orf111	6920.7146	1884.7133000000001
C10orf114	0.0	7260.186000000001
C10orf116	0.0	171.9388
C10orf118	2973.5031999999997	1153.8546
C10orf119	6192.0	1638.9018
C10orf122	0.0	554.5995
C10orf125	0.0	36256.1278
C10orf128	650.491	4149.207
C10orf129	0.0	31704.6679
C10orf131	2457.92	55.7973
C10orf136	0.0	1447.89
C10orf137	4076.051	3694.9807
C10orf140	3753.035	7260.186000000001
C10orf18	2864.9016	1763.9558
