Gene,Protein_Acc,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage,logpval,logadjpval,TF_1639
GTPBP1,O00178,B5r_IKZF3-IgG,0.026031281649431456,0.14651701572287917,0.17766729359726222,9,0.862918706804958,0.9445706946478134,NA,0.25,0,0.06403011604489817,0.024765532557935316,NA
STXBP3,O00186,B5r_IKZF3-IgG,0.007211016959296046,0.1268716616490394,0.05683709715447432,9,0.9559168151022168,0.9792704575082369,NA,0.45833333333333337,0.125,0.019579898847260892,0.009097347030402174,NA
AP3B1,O00203,B5r_IKZF3-IgG,-0.047488661388603866,0.03346804140729002,-1.4189256195392381,9,0.18961038403479868,0.46116411390170187,NA,0.484375,0.0390625,0.7221378821586973,0.3361444952646785,NA
LGALS8,O00214,B5r_IKZF3-IgG,-0.18218374485511202,0.1232148916145022,-1.4785854409960726,9,0.1733746964208025,0.43944287878135324,NA,0.275,0.05,0.7610142863678915,0.35709756892306843,NA
NFKBIE,O00221,B5r_IKZF3-IgG,0.28082137213499425,0.26706174830387475,1.051522256251626,7,0.3279583496428522,0.6110537910687766,NA,0.25,0,0.484181307717715,0.21392055712884767,NA
PSMD11,O00231,B5r_IKZF3-IgG,-0.07605802841064338,0.08533099965632536,-0.8913293963151807,9,0.3959560948978278,0.6576493320922168,NA,0.5384615384615384,0,0.4023529676116425,0.1820056166178705,NA
PSMD12,O00232,B5r_IKZF3-IgG,0.0075948842788484735,0.09325927822745167,0.08143837721245471,9,0.9368756543072339,0.9740757728491954,NA,0.725,0.0125,0.028318046499389782,0.011407258264800445,NA
PSMD9,O00233,B5r_IKZF3-IgG,0.11990126851735021,0.14350707174059732,0.8355077353545556,9,0.42505606752400826,0.6829165204907222,NA,0,0,0.3715537800431603,0.16563238110034484,NA
MEN1,O00255,B5r_IKZF3-IgG,0.19658554102413106,0.08628449796811806,2.278341366681753,9,0.048694384966460946,0.21484092788097803,NA,0.3125,0.0625,1.3125211151441876,0.6678829806089638,NA
CBX4,O00257,B5r_IKZF3-IgG,0.7322798151673001,0.1158544826230146,6.3206860760848285,9,1.37565839571252e-4,0.003168813118495933,NA,0.3928571428571429,0.10714285714285714,3.8614893969693687,2.499103372674389,NA
PGRMC1,O00264,B5r_IKZF3-IgG,0.26944857812173423,0.07444043636444567,3.619653393789462,9,0.0055747652300892625,0.05136562753863642,NA,0,0,2.253773417324398,1.2893274017014562,NA
SUPT5H,O00267,B5r_IKZF3-IgG,-0.09428731559585216,0.05133481268598395,-1.8367129568117742,9,0.09942968607989822,0.32158401326412794,NA,0.4722222222222222,0.018518518518518517,1.0024839317406928,0.49270554923871585,NA
TAF4,O00268,B5r_IKZF3-IgG,-0.1041245705992706,0.054417709739061036,-1.913431695280075,9,0.08797701669864644,0.2997119003955608,NA,0.41666666666666663,0.0026041666666666665,1.0556307690388886,0.5232960125648088,NA
CLIC1,O00299,B5r_IKZF3-IgG,0.16167470306896534,0.06906088585551298,2.3410458911172394,9,0.043944933030861444,0.2029252035760758,NA,0.40625,0.03125,1.3570911930270018,0.6926640096731791,NA
EIF3F,O00303,B5r_IKZF3-IgG,0.04474335267530537,0.0791316007275448,0.5654296420637264,9,0.5855992959366498,0.8095671287712666,NA,0.375,0.08928571428571429,0.23239945409961624,0.091747134006093925,NA
BMAL1,O00327,B5r_IKZF3-IgG,0.44086578880130917,0.10522192079605415,4.189866383981101,9,0.0023415809380167296,0.02625430064262525,NA,0.16666666666666663,0.16666666666666666,2.63049082599784,1.5807995458817428,NA
DCTN6,O00399,B5r_IKZF3-IgG,0.1929200742477937,0.19732532817202272,0.9776751724421883,9,0.3537813634172393,0.6284035296546352,NA,0,0,0.45126504869659934,0.20176138425391976,NA
SLC33A1,O00400,B5r_IKZF3-IgG,0.1702080084355478,0.1587758155509659,1.0720021046335753,4,0.3440900798748918,0.623358434597312,NA,0.625,0,0.46332784791873055,0.20526215975383935,NA
FOXN3,O00409,B5r_IKZF3-IgG,0.24738566096912432,0.084570372281103,2.9252048240587194,9,0.01688821375953209,0.11169698495778452,NA,0,0,1.7724162826612173,0.9519585496585118,Forkhead
IPO5,O00410,B5r_IKZF3-IgG,-0.00500919822949175,0.06230368052756589,-0.08039971614960147,9,0.9376788018904947,0.9740757728491954,NA,0.41666666666666663,0.016666666666666666,0.027945901978590433,0.011407258264800445,NA
SAP18,O00422,B5r_IKZF3-IgG,-0.03764230505019661,0.07076147199002611,-0.531960458023009,9,0.6076326922497992,0.8210916530333235,NA,0.42500000000000004,0,0.21635886798611892,0.08560836275268097,NA
EML1,O00423,B5r_IKZF3-IgG,0.4360634843183257,0.3389528271600112,1.2865019830988782,6,0.24567484940398687,0.5263087707696824,NA,0.375,0,0.6096393014936549,0.2787593925418404,NA
RTCA,O00442,B5r_IKZF3-IgG,-0.12499284522556842,0.16998664558015839,-0.7353097933015401,9,0.4808723057896773,0.7296882709837998,NA,0,0,0.3179702339244399,0.1368626345448561,NA
PIK3C2A,O00443,B5r_IKZF3-IgG,0.1428025078687494,0.09502033315242223,1.5028626308821684,9,0.16712406974523697,0.4332820208574595,NA,0.33333333333333337,0,0.7769609971159562,0.3632293317465966,NA
GOLIM4,O00461,B5r_IKZF3-IgG,0.08943485237533187,0.2141304130254257,0.41766534287080664,9,0.6859797654220503,0.8639071298798994,NA,0.5,0.25,0.16368869463603808,0.06353294172077784,NA
EXOC5,O00471,B5r_IKZF3-IgG,0.46339814573452204,0.10781780604487969,4.297974172667085,9,0.0019965751197053017,0.023296887909067646,NA,0.546875,0.140625,2.6997143451441947,1.6327020898833684,NA
ELL2,O00472,B5r_IKZF3-IgG,-0.1841662099530766,0.2113986639630932,-0.8711796304693252,9,0.40629421670504984,0.6676639098238937,NA,0,0,0.3911593594874199,0.17544209866234525,NA
PSMD14,O00487,B5r_IKZF3-IgG,0.011305786213157835,0.11986861674181158,0.09431815032544914,9,0.9269229009584654,0.9711914521074992,NA,0.44999999999999996,0.05,0.03295638784126672,0.012695148672938061,NA
KPNA3,O00505,B5r_IKZF3-IgG,-0.15957531016458049,0.11779928248620171,-1.3546373695720275,9,0.20855906798132295,0.4820951151353568,NA,0.33333333333333337,0,0.6807709226312163,0.31686726901586737,NA
FAAH,O00519,B5r_IKZF3-IgG,-0.095589217165608,0.34542312636824807,-0.2767307972996065,6,0.7912728867938608,0.9175738198444064,NA,0.5,0.25,0.10167371525005885,0.0373589861914778,NA
KRIT1,O00522,B5r_IKZF3-IgG,0.2122467321203328,0.16211155006458566,1.3092634795964455,8,0.22679619930052608,0.5051094411982133,NA,0.4375,0.09375,0.6443642277184589,0.29661451384368576,NA
PES1,O00541,B5r_IKZF3-IgG,-0.022748746639484455,0.0828134160786004,-0.2746988074721253,9,0.7897492542835964,0.9175738198444064,NA,0.23863636363636365,0.045454545454545456,0.10251077550280335,0.0373589861914778,NA
SDCBP,O00560,B5r_IKZF3-IgG,0.05784524806491833,0.1468966476553969,0.393781947976218,9,0.7029087233736109,0.8763135185671007,NA,0.42708333333333337,0,0.15310106688466343,0.05734048855349595,NA
MPHOSPH10,O00566,B5r_IKZF3-IgG,-0.1647278233070972,0.07833753563748981,-2.102795575155466,9,0.06482350772534873,0.253035209465844,NA,0.4,0,1.1882674721537692,0.5968190432004726,NA
NOP56,O00567,B5r_IKZF3-IgG,0.12937702774225457,0.027245864836449852,4.748501415494523,9,0.0010463863960521458,0.01478540669091159,NA,0.36184210526315785,0,2.980307915195162,1.830166725166298,NA
DDX3X,O00571,B5r_IKZF3-IgG,0.05019200875329411,0.042832710034167346,1.1718149216628204,9,0.2713570431260126,0.5563809228977205,NA,0.375,0.020161290322580645,0.5664589017385808,0.2546277694461448,NA
KPNA4,O00629,B5r_IKZF3-IgG,-0.06392937439523559,0.10015594475321689,-0.638298351163846,9,0.5391797891231942,0.7811028295854064,NA,0.2857142857142857,0,0.268266395472697,0.1072917889372582,NA
TRIM38,O00635,B5r_IKZF3-IgG,0.6984150689346745,0.21475535987469865,3.252142667555177,9,0.009963157465332495,0.0769474266620806,NA,0,0,2.0016030057067864,1.1138058996160747,NA
E2F3,O00716,B5r_IKZF3-IgG,-0.8251524310151835,0.36297841394426794,-2.2732823752485687,2,0.15089761856026196,0.41072505405711646,NA,0.5,0,0.8213176141296343,0.386448804555929,E2F
PPP6C,O00743,B5r_IKZF3-IgG,0.23765834069828792,0.14785715389634602,1.6073509765032827,9,0.14243927052779215,0.3968666595155502,NA,0.16666666666666663,0.16666666666666666,0.8463702591382346,0.40135538432945395,NA
PIK3C2B,O00750,B5r_IKZF3-IgG,0.3257512007963115,0.22039396687083435,1.4780404628191277,9,0.17351733371071987,0.43944287878135324,NA,0.0625,0.0625,0.7606571343664894,0.35709756892306843,NA
UBE2C,O00762,B5r_IKZF3-IgG,-0.08564786932293965,0.18732053669775442,-0.4572262648442774,9,0.6583448573364417,0.8504604906315558,NA,0,0,0.1815465525792253,0.07034585735918256,NA
PDXK,O00764,B5r_IKZF3-IgG,0.314927558892987,0.1461939085575789,2.1541770242017426,9,0.05962995671734861,0.24181564842797873,NA,0.375,0.125,1.2245355058885972,0.616515598404842,NA
SCD,O00767,B5r_IKZF3-IgG,0.0646686814882713,0.18779571238487947,0.34435653863990007,9,0.7384876646785257,0.8973032196639436,NA,0.1875,0.1875,0.13165675452507192,0.047060773929866795,NA
ARID1A,O14497,B5r_IKZF3-IgG,0.009191868281578586,0.03248266663788492,0.28297763801380765,9,0.7835947959359264,0.9171997505909989,NA,0.4240196078431373,0.0024509803921568627,0.10590845693434,0.03753607203735349,NA
CDK2AP1,O14519,B5r_IKZF3-IgG,0.018486373050063083,0.16961367774817626,0.10899105128484754,9,0.9156009649654497,0.9674070630402283,NA,0.33333333333333337,0,0.03829375828785162,0.014390746151410078,NA
C2CD2L,O14523,B5r_IKZF3-IgG,0.19118323398352288,0.09418895240274995,2.0297840575402883,9,0.07295988503300088,0.2701561350474294,NA,0.0625,0.0625,1.1369158590213708,0.5683851655040522,NA
NEMP1,O14524,B5r_IKZF3-IgG,-0.36119102213746396,0.13075972389513973,-2.7622498073421613,6,0.03275639672859887,0.1687657267083338,NA,0.5,0.25,1.484703877575637,0.7727157461745398,NA
CIT,O14578,B5r_IKZF3-IgG,-0.21056428269902483,0.10509299149417416,-2.0035996664030398,9,0.07610976987266094,0.27614185735850055,NA,0.3125,0.0625,1.11855959119991,0.5588677583661003,NA
COPE,O14579,B5r_IKZF3-IgG,0.1429839641683488,0.10379075701294618,1.3776175093367313,9,0.2016077677492245,0.4737662964545833,NA,0.453125,0.078125,0.6954927389644313,0.3244358380506266,NA
AP3D1,O14617,B5r_IKZF3-IgG,-0.09589553592261078,0.037507777401772295,-2.556684041696365,9,0.030854526623643963,0.16234480011006291,NA,0.4078947368421053,0.02631578947368421,1.510681112231813,0.7895616172299853,NA
CHD1,O14646,B5r_IKZF3-IgG,-0.13048146473990488,0.05969891651006098,-2.1856588421988365,9,0.056649674732389466,0.2360105271185353,NA,0.5416666666666667,0.05,1.2468025793987119,0.6270686251335974,NA
CHD2,O14647,B5r_IKZF3-IgG,-0.09119282627185843,0.054701190426235266,-1.667108623437222,9,0.12984152933852933,0.37223743794446684,NA,0.3928571428571429,0.03571428571428571,0.8865863778138895,0.4291799496495408,NA
ADAM10,O14672,B5r_IKZF3-IgG,0.1656720371489877,0.15031972139441205,1.1021310817513688,9,0.299003565204109,0.5849060102670637,NA,0.125,0.125,0.524323633283462,0.23291391597227418,NA
TP53I11,O14683,B5r_IKZF3-IgG,0.18658119243272966,0.16310829935645219,1.1439098633784446,9,0.28217301716376975,0.5660605032925852,NA,0,0,0.549484518069816,0.2471371468297668,NA
KMT2D,O14686,B5r_IKZF3-IgG,0.047386762065102055,0.03513685781719559,1.3486340273122401,9,0.21040826255871092,0.48439136331064075,NA,0.6035714285714286,0.02142857142857143,0.6769372097977795,0.3148036089228115,NA
RIOK3,O14730,B5r_IKZF3-IgG,0.2586632065940053,0.2663875554865618,0.9710033418098387,9,0.35691744799626735,0.6307345802681584,NA,0.0625,0.0625,0.4474322209339991,0.2001533579904252,NA
MAP2K7,O14733,B5r_IKZF3-IgG,0.3240200771403244,0.02366919536935559,13.689526495684422,9,2.488910477715933e-7,2.739184253530702e-5,NA,0.4772727272727273,0,6.603990724015424,4.562378753580183,NA
ACOT8,O14734,B5r_IKZF3-IgG,0.46785634281837135,0.15927506436898428,2.937411104945548,9,0.016556274853935626,0.11006033720015596,NA,0.4,0,1.7810373724043567,0.9583691609420648,NA
CDIPT,O14735,B5r_IKZF3-IgG,0.16145611021206996,0.1268866497463824,1.2724436379617878,9,0.23510468564093978,0.5144272800283767,NA,0,0,0.6287387152913689,0.2886760088792329,NA
PRMT5,O14744,B5r_IKZF3-IgG,-0.0638817300851553,0.09641415048208958,-0.6625762895356561,9,0.5242050889411507,0.7678940663390581,NA,0.6041666666666667,0.10416666666666667,0.2804987672727974,0.11469868827268177,NA
NHERF1,O14745,B5r_IKZF3-IgG,0.06798295950673341,0.10928393006587908,0.622076452281242,9,0.5493243892920869,0.7871347998253027,NA,0.28125,0.03125,0.2601711184375363,0.10395088669155288,NA
CHEK1,O14757,B5r_IKZF3-IgG,-0.015266387160053786,0.06507608844099677,-0.23459288235947867,9,0.8197747878168615,0.9291514446981076,NA,0.0625,0.0625,0.08630544254597257,0.03191349350229734,NA
TPP1,O14773,B5r_IKZF3-IgG,0.24071697719492438,0.1084249743734134,2.2201248244329763,8,0.05717097325445897,0.23768247222892597,NA,0,0,1.2428244144772922,0.6240028439130904,NA
TCERG1,O14776,B5r_IKZF3-IgG,0.25148955108734233,0.09258863451637642,2.7162032618902123,9,0.02375500622772897,0.13588749808552045,NA,0.6071428571428572,0.017857142857142856,1.6242448513879888,0.8668204973677772,NA
NDC80,O14777,B5r_IKZF3-IgG,0.4119282053645996,0.10849339971711842,3.796804288912004,9,0.004238115252507946,0.04084058498697606,NA,0.3571428571428571,0.07142857142857142,2.3728272371373444,1.3889080458506473,NA
TNPO2,O14787,B5r_IKZF3-IgG,0.49166864262111426,0.3293002005207849,1.4930711911002341,2,0.2739805724077511,0.5589655138411482,NA,0.625,0,0.5622802313228308,0.2526149856922885,NA
POLR3A,O14802,B5r_IKZF3-IgG,0.21606605782557778,0.1688816442140455,1.2793933812707874,9,0.23275596375489793,0.5120372728466993,NA,0,0,0.6330991825585981,0.29069842417560326,NA
PSMA7,O14818,B5r_IKZF3-IgG,-0.0689619455501518,0.08279969499997729,-0.8328768064927137,9,0.4264630445233262,0.6837906039665796,NA,0.25,0,0.3701185969817309,0.165076871181282,NA
SCAMP3,O14828,B5r_IKZF3-IgG,0.1622497914405274,0.09205089412481439,1.7626096192018337,9,0.1118016008643754,0.3448784695088823,NA,0,0,0.9515519778307499,0.462333917448653,NA
GEMIN2,O14893,B5r_IKZF3-IgG,-0.1558628337333144,0.2974257695718568,-0.5240394400178515,5,0.6226422572184926,0.8315410527844739,NA,0.5,0,0.20576140814106794,0.08011630500411081,NA
HAT1,O14929,B5r_IKZF3-IgG,0.4883647336873213,0.2221016857727278,2.1988339799773295,9,0.05544590021259421,0.233698570896062,NA,0.125,0.125,1.2561305609823272,0.6313439433794976,NA
UBE2L6,O14933,B5r_IKZF3-IgG,-0.1518941549382662,0.14708682174332566,-1.032683643156894,8,0.3319579231021743,0.6128691944691587,NA,0.125,0,0.47891696124363264,0.2126322076710367,NA
PLD2,O14939,B5r_IKZF3-IgG,-0.017870850283933423,0.4518854104540874,-0.03954730529134696,7,0.9695583194409017,0.9842275390291129,NA,0.25,0,0.013426062758957674,0.006904487421165844,NA
MYL12B,O14950,B5r_IKZF3-IgG,-0.08709842046978712,0.05211547637764317,-1.6712582619152871,9,0.12900542598815878,0.371417479244099,NA,0.5520833333333333,0.041666666666666664,0.8893920228235522,0.43013766182231733,NA
AURKA,O14965,B5r_IKZF3-IgG,-0.03144339728904996,0.14190525860965672,-0.22158021201696484,9,0.829586578157256,0.9339949304234864,NA,0,0,0.08113828299244151,0.0296554810451536,NA
RAB29,O14966,B5r_IKZF3-IgG,0.11325098157198782,0.24152876786305472,0.46889230866362225,8,0.6516588257768383,0.846238042519775,NA,0.4375,0.3125,0.18597971847474143,0.07250745491462021,NA
PPP1R12A,O14974,B5r_IKZF3-IgG,0.017859068993265847,0.06325964183046087,0.2823137861123065,9,0.7840877221735774,0.9171997505909989,NA,0.50625,0.0125,0.10563534659525142,0.03753607203735349,NA
SLC27A2,O14975,B5r_IKZF3-IgG,0.3312627838446219,0.2650959818255194,1.2495956429194466,9,0.24296525168270833,0.5228833933551822,NA,0.4375,0.4375,0.6144558337331427,0.2815951510346292,NA
GAK,O14976,B5r_IKZF3-IgG,0.035282557034734346,0.11879948707869069,0.2969925031020025,9,0.7732125497664195,0.9120178988313647,NA,0.09375,0.09375,0.11170110569098339,0.0399966383301194,NA
HNRNPDL,O14979,B5r_IKZF3-IgG,0.238643922338774,0.08051242990577996,2.9640630970652375,9,0.015854541501076014,0.10830291970217787,NA,0.140625,0,1.7998463128568138,0.9653598352172229,NA
XPO1,O14980,B5r_IKZF3-IgG,0.1263577978259605,0.075136709338114685,1.6817052402089003,9,0.12692213961163024,0.3685618822746253,NA,0.45833333333333337,0.041666666666666664,0.896462615316566,0.43348958277351285,NA
BTAF1,O14981,B5r_IKZF3-IgG,0.09498814459377859,0.094797440332609,1.002011702641975,9,0.34251543748977187,0.6214033105624504,NA,0.275,0.075,0.46531984967364926,0.2066264373456496,NA
ZNF609,O15014,B5r_IKZF3-IgG,0.9501809576163912,0.06019610619645394,15.78475781332788,9,7.238856558622331e-8,1.128575727059856e-5,NA,0.4375,0.0375,7.1403300290375284,4.947469294591696,C2H2 ZF
ZNF646,O15015,B5r_IKZF3-IgG,-0.42559866048174566,0.34602805871211956,-1.2299541894544033,7,0.2584433214094215,0.5428840757599336,NA,0.125,0,0.5876346862183304,0.2652928971747087,C2H2 ZF
SPTBN2,O15020,B5r_IKZF3-IgG,0.18169178866466945,0.10874191144928919,1.6708533650284396,9,0.12908679175141957,0.371417479244099,NA,0.41666666666666663,0.08333333333333333,0.8891181927679219,0.43013766182231733,NA
SEC16A,O15027,B5r_IKZF3-IgG,0.512224628641465,0.05557418032345385,9.216953370435803,9,7.023471600753339e-6,3.435431417553671e-4,NA,0.6213235294117647,0.05514705882352941,5.153448169298588,3.464018716974709,NA
U2SURP,O15042,B5r_IKZF3-IgG,-0.09971088597872145,0.08466522138321737,-1.1777077334671269,9,0.26911607293569584,0.5536740874432433,NA,0.44999999999999996,0.005,0.5700603632588207,0.25674580147226317,NA
SETD1A,O15047,B5r_IKZF3-IgG,0.1870721453235467,0.05504505773688207,3.398527552060355,9,0.007891717671436593,0.06503019984095565,NA,0.5381944444444444,0.03125,2.1028284601571015,1.1868849113820608,NA
TRANK1,O15050,B5r_IKZF3-IgG,-0.5696255104885849,0.3226942176851901,-1.7652175938407824,3,0.17571008275171462,0.4414479060635975,NA,0.5,0,0.755203316718745,0.3551205388451197,NA
ZBTB39,O15060,B5r_IKZF3-IgG,-0.19160605393969285,0.2323770376918536,-0.8245481388474122,9,0.43093806475016083,0.6870730835171579,NA,0,0,0.36558514299489236,0.162997064861715,C2H2 ZF
PFAS,O15067,B5r_IKZF3-IgG,-0.1326965912959092,0.14878375095792096,-0.8918755606144011,9,0.3956784917233489,0.657583130959693,NA,0.08333333333333337,0.041666666666666664,0.40265755645557216,0.18204933632124276,NA
ANKRD28,O15084,B5r_IKZF3-IgG,0.06939029576093958,0.1332049413114237,0.5209288415112919,9,0.61498933205091455,0.8256820513675783,NA,0.34375,0.09375,0.21113241767434648,0.08318715597177767,NA
LSM1,O15116,B5r_IKZF3-IgG,0.006819629025080184,0.22732029365374926,0.03000008892944568,9,0.9767217161374808,0.9872485438589629,NA,0,0,0.010229156200715848,0.00557349815306284,NA
SCAMP2,O15127,B5r_IKZF3-IgG,0.11937339417131022,0.08810291201557022,1.3549313120344268,9,0.20846888122030882,0.4820951151353568,NA,0,0,0.6809587643014676,0.31686726901586737,NA
ARPC1B,O15143,B5r_IKZF3-IgG,-0.015616529595185988,0.0794153683320568,-0.1966436714099105,9,0.848475206102743,0.9393728001308241,NA,0.4642857142857143,0.026785714285714284,0.07136084398872097,0.027162019119888404,NA
ARPC2,O15144,B5r_IKZF3-IgG,-0.16778090877094964,0.05321866743452425,-3.152670235070675,9,0.011687222872070357,0.08736513787114657,NA,0.375,0,1.9322886740067025,1.0586618333907745,NA
ARPC3,O15145,B5r_IKZF3-IgG,0.03436236232671775,0.08946224684653133,0.38409903102103976,9,0.7098224165238625,0.8810060842073824,NA,0.390625,0.015625,0.14885028954901844,0.05502109235007589,NA
ZBTB7B,O15156,B5r_IKZF3-IgG,-0.037858265800927916,0.6680335904378568,-0.056671200883946636,6,0.9566472187535091,0.9793892198194841,NA,0.25,0,0.019248186773704854,0.00904468059008794,C2H2 ZF
POLR1C,O15160,B5r_IKZF3-IgG,-0.061920777016358564,0.17627672264149133,-0.3512702987012756,9,0.7334686239875126,0.8944298824987764,NA,0.35416666666666663,0.020833333333333332,0.13461845949014103,0.048453699632595604,NA
TRIM24,O15164,B5r_IKZF3-IgG,0.18049568859793386,0.08707131529998811,2.0729638455106523,9,0.06803656070701791,0.26019387405521716,NA,0.375,0.041666666666666664,1.1672576483768706,0.5847029325835565,NA
PGRMC2,O15173,B5r_IKZF3-IgG,-0.1624220836272974,0.12723594410647626,-1.276542448503199,9,0.23371708928465273,0.5130122480586118,NA,0.375,0.375,0.6313095310366172,0.28987226607576566,NA
VILL,O15195,B5r_IKZF3-IgG,-0.10730655312006651,0.10360785410101393,-1.0356990215765542,9,0.32736816531174107,0.6110537910687766,NA,0.125,0.125,0.48496355553389414,0.21392055712884767,NA
PFDN6,O15212,B5r_IKZF3-IgG,-0.0037269935538688575,0.09502705729416029,-0.03922034060606329,9,0.9695709451869328,0.9842275390291129,NA,0.33333333333333337,0,0.013420407342445402,0.006904487421165844,NA
WDR46,O15213,B5r_IKZF3-IgG,-0.16231151694137405,0.13916990711198884,-1.1662831448954216,9,0.27347433507455055,0.5582797875642158,NA,0.5,0,0.5630834249375125,0.25314809543137384,NA
NKRF,O15226,B5r_IKZF3-IgG,0.12260892417722681,0.046701285199862635,2.625386510296454,9,0.027566386480028626,0.14963058528256012,NA,0.375,0.016129032258064516,1.5596201593435075,0.8249796253098521,Unknown
GNPAT,O15228,B5r_IKZF3-IgG,0.1435311934098884,0.14329200044396065,1.0016692694999487,7,0.349863867044109,0.6263397039641746,NA,0.125,0,0.456100907913381,0.2031900572975561,NA
SURF4,O15260,B5r_IKZF3-IgG,0.22398020618478842,0.18393324019621424,1.217725550563092,9,0.25429016409427585,0.537765388736956,NA,0.0625,0.0625,0.594670437945382,0.26940715295738793,NA
MAPK13,O15264,B5r_IKZF3-IgG,-0.11939818821429699,0.19623749183646685,-0.6084371905537634,9,0.5579388075927643,0.7923131023951727,NA,0,0,0.2534134300625827,0.101103162133652,NA
SPTLC1,O15269,B5r_IKZF3-IgG,0.09699995702347407,0.1505263361416449,0.6444052217692813,9,0.5353894661224166,0.7775947959891547,NA,0,0,0.2713301778818323,0.10924665456423627,NA
OGT,O15294,B5r_IKZF3-IgG,0.3410776090203349,0.0428043125071681,7.968300132450843,9,2.284788245177083e-5,7.966351376900511e-4,NA,0.48913043478260865,0.010869565217391304,4.641154044264853,3.0987405418027296,NA
PMM2,O15305,B5r_IKZF3-IgG,-0.3719406876779684,0.1734447480721362,-2.1444332665713066,9,0.0605828315487007,0.2430020946370227,NA,0.1875,0.1875,1.217650432270285,0.6143899828404539,NA
TM9SF1,O15321,B5r_IKZF3-IgG,0.13672720637556893,0.12489979886947307,1.0946951685523219,8,0.30551072761527687,0.5918787216209771,NA,0.375,0.25,0.5149735354629282,0.22776727288285598,NA
TP73,O15350,B5r_IKZF3-IgG,1.8149089769918976,0.42949598546906437,4.225671574112121,1,0.1479338014617788,0.40664317342931167,NA,0.75,0,0.8299325825202997,0.390786514072958,p53
PPM1G,O15355,B5r_IKZF3-IgG,0.1410082673477309,0.12998977512609983,1.0847642994300306,9,0.30622735344000973,0.5919667737378304,NA,0,0,0.5139560190019582,0.22770266893125973,NA
EIF3D,O15371,B5r_IKZF3-IgG,0.11212044410368094,0.04792869550602961,2.3393176659601713,9,0.044069500117895455,0.2030271621710486,NA,0.33653846153846156,0.019230769230769232,1.3558618756818412,0.6924458557228805,NA
EIF3H,O15372,B5r_IKZF3-IgG,0.22898760056140066,0.25220944151574565,0.9079263614605989,9,0.3875818592829383,0.6517823966379463,NA,0.29166666666666663,0.10416666666666667,0.4116365582406965,0.18589737315323226,NA
SLC16A5,O15375,B5r_IKZF3-IgG,-0.2544075640399708,0.13973892606265517,-1.8205919510638093,9,0.10200743014895197,0.32619325121077297,NA,0,0,0.9913681933835222,0.48652502855705737,NA
HDAC3,O15379,B5r_IKZF3-IgG,0.2461267214268226,0.0863383130512072,2.8507242350316133,9,0.019066649217898135,0.11915152082225933,NA,0.375,0.041666666666666664,1.7197256233693319,0.9239004100485362,NA
NVL,O15381,B5r_IKZF3-IgG,-0.03046032461661419,0.06245896895116765,-0.4876853577334748,9,0.6374323624873444,0.8373697016494889,NA,0.3839285714285714,0.08928571428571429,0.19556589114015652,0.0770827571353647,NA
BIRC5,O15392,B5r_IKZF3-IgG,0.027201060125938686,0.2563976160839127,0.10608936440749293,9,0.917838462919903,0.9676625838447726,NA,0.375,0.041666666666666664,0.037233746724315196,0.014276051286293799,NA
IPO8,O15397,B5r_IKZF3-IgG,0.06294288827189741,0.1673090105875928,0.3762074024037358,9,0.7154779717718995,0.8838845031125504,NA,0.25,0.25,0.1454037328129115,0.053604480391821197,NA
TNRC18,O15417,B5r_IKZF3-IgG,-0.03355764780140013,0.05920463994654959,-0.5668077338481619,9,0.5847014586185479,0.809559702653119,NA,0.38749999999999996,0.0875,0.23306582275379456,0.09175111778558649,NA
ABCC4,O15439,B5r_IKZF3-IgG,0.10437979579710167,0.3893292961714324,0.2681015706332574,5,0.7993301907145534,0.9216956390020548,NA,0.5,0,0.09727378341055794,0.0354124673672344,NA
POLR1G,O15446,B5r_IKZF3-IgG,0.05332009590270299,0.18124583086702997,0.29418660637673366,9,0.7752874301644708,0.9128347097508569,NA,0.625,0.06944444444444445,0.11053725724610249,0.03960785460356983,NA
TLR3,O15455,B5r_IKZF3-IgG,-0.4287861521699714,0.21493208017826396,-1.9949844239833234,9,0.07717425560874425,0.27696050790022164,NA,0.20833333333333337,0.20833333333333334,1.1125275508523313,0.5575821530429832,NA
YKT6,O15498,B5r_IKZF3-IgG,-0.24546386295010875,0.13306763576616837,-1.8446548744688558,9,0.09818226154283138,0.31987654087928663,NA,0,0,1.007966968526021,0.495017609057053,NA
NUP42,O15504,B5r_IKZF3-IgG,0.054582425228711706,0.10744876597448379,0.5079855941916873,9,0.6236790473992455,0.8319920490894986,NA,0.04166666666666663,0,0.20503884589874613,0.07988082401343018,NA
ARPC5,O15511,B5r_IKZF3-IgG,-0.020241218840720176,0.057785533430836346,-0.3502817684455045,9,0.7341854346964891,0.894794664813311,NA,0.22499999999999998,0,0.13419423559570384,0.04827661403567454,NA
POLR2D,O15514,B5r_IKZF3-IgG,-0.05522785714176951,0.10200249206995705,-0.5414363514167106,9,0.6013505059309854,0.8193090455634677,NA,0.1964285714285714,0.03571428571428571,0.22087231931100385,0.0865522502954758,NA
CLOCK,O15516,B5r_IKZF3-IgG,0.83439605135972,0.21696776444699417,3.8457143782921968,9,0.003932001050348299,0.03856086178584149,NA,0.41666666666666663,0.08333333333333333,2.4053863748275903,1.413853268735667,bHLH
