From	To
FLI1	KLF9
FLI1	LHX3
FLI1	MAFB
FLI1	MAX
FLI1	MAZ
FLI1	MEF2C
FLI1	MEF2D
FLI1	MNT
FLI1	MYBL2
FLI1	MYC
FLI1	NFE2
FLI1	NFE2L2
FLI1	NFE2L3
FLI1	NFIC
FLI1	NFIL3
FLI1	NR3C1
FLI1	OLIG1
FLI1	OLIG2
FLI1	POU2F1
FLI1	PRDM1
FLI1	PRDM10
FLI1	RARA
FLI1	RARG
FLI1	RFX3
FLI1	RUNX1
FLI1	RUNX2
FLI1	RUNX3
FLI1	SIN3A
FLI1	SOX11
FLI1	SP3
FLI1	SREBF1
FLI1	TBX2
FLI1	TBX6
FLI1	THAP1
FLI1	XBP1
FLI1	ZBTB1
FLI1	ZBTB38
FLI1	ZBTB7B
FLI1	ZFP91
FLI1	ZNF217
FLI1	ZNF335
FLI1	ZNF490
FLI1	ZNF580
FLI1	ZNF581
FLI1	ZNF595
FLI1	ZNF672
FLI1	ZNF687
FLI1	ZNF689
FLI1	ZNF692
FLI1	ZNF718
FLI1	ZNF740
FLI1	ZNF775
FLI1	ZNF784
FLI1	ZNF791
FLI1	ZXDA
FOS	ARF1
FOS	ATF4
FOS	ATF5
FOS	BACH2
FOS	CAMTA1
FOS	CEBPB
FOS	CREB3L2
FOS	DDIT3
FOS	E2F2
FOS	E2F3
FOS	E2F6
FOS	E4F1
FOS	EHF
FOS	ETV3
FOS	FLI1
FOS	FOXO1
FOS	FOXO3
FOS	GFI1
FOS	GLI1
FOS	HES7
FOS	HIVEP2
FOS	HMX1
FOS	IKZF1
FOS	IKZF3
FOS	IRF2
FOS	IRF3
FOS	IRF4
FOS	JUN
FOS	JUNB
FOS	JUND
FOS	KLF13
FOS	KLF2
FOS	KLF6
FOS	KLF9
FOS	LHX3
FOS	MAFB
FOS	MAX
FOS	MAZ
FOS	MEF2C
FOS	MEF2D
FOS	MNT
FOS	MYC
FOS	NFE2L3
FOS	NFIC
FOS	NFIL3
FOS	NR3C1
FOS	OLIG1
FOS	OLIG2
FOS	POU2F1
FOS	PRDM1
FOS	PRDM10
FOS	RARA
FOS	RARG
FOS	RFX1
FOS	RUNX1
FOS	RUNX2
FOS	RUNX3
FOS	SP3
FOS	SREBF1
FOS	TBX2
FOS	TBX6
FOS	TGIF1
FOS	THAP1
FOS	XBP1
FOS	ZBTB1
FOS	ZBTB38
FOS	ZBTB7B
FOS	ZFP91
FOS	ZNF217
FOS	ZNF335
FOS	ZNF595
FOS	ZNF672
FOS	ZNF687
